Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,normalized_investment_ratio,normalized_loan_burden_index,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,population_density_factor,Default_Flag,Borrower_Tier
22,40287.78,3280.315,4,3,11,2,5,8,1.95,1,Good,1298.6,33.48095378034031,309,No,39.38754026849119,207.7524083869324,Low_spent_Small_value_payments,370.8915513445765,0.0322,0.012004,1.0,1.0,0.113031,1.0,1.0,0.25,0.063314,1.0,0,2,0.92466,0.96,0,Prime
43,89122.8,7141.9000000000015,7,3,12,1,30,13,8.06,1,Standard,331.53,36.61474500899567,265,No,57.75937541310339,105.3682240764666,High_spent_Large_value_payments,791.0624005104299,0.0037,0.008086,1.0,1.0,0.110748,1.0,1.0,0.25,0.014751,1.0,0,1,0.977159,0.96,0,Subprime
54,73455.03,6367.2525,8,4,7,2,10,5,1.83,7,Standard,833.37,28.82528387507617,304,No,86.49480091004787,364.2555548321732,Low_spent_Medium_value_payments,465.9748942577788,0.0113,0.013582,1.0,1.0,0.073172,1.0,1.0,1.0,0.057199,1.0,0,1,0.929208,0.96,0,Prime
41,39280.52,3297.376666666666,5,1,9,2,0,3,7.15,4,Good,599.81,34.10707443131382,234,No,38.30417245441874,133.25795976269868,Low_spent_Small_value_payments,448.1755344495492,0.0153,0.011613,1.0,1.0,0.135878,1.0,1.0,1.0,0.040401,1.0,0,2,0.94797,1.04,1,Prime
22,15475.27,1264.6058333333333,6,6,28,6,37,16,23.33,7,Bad,4683.73,35.40213154840398,145,Yes,42.08797369093296,94.61500439813472,Low_spent_Small_value_payments,279.7576052442656,0.3026,0.033255,1.0,1.0,0.221046,1.0,1.0,1.0,0.074759,1.0,1,0,0.891901,1.0,1,Near_Prime
52,43075.97,3481.664166666667,3,5,12,1,2,9,7.81,2,Good,228.63,29.42183204266231,176,No,30.306660494686994,96.22167563445862,High_spent_Medium_value_payments,471.6380805375212,0.0053,0.008702,1.0,1.0,0.135425,1.0,1.0,0.333333,0.027629,1.0,0,2,0.963659,0.96,0,Near_Prime
52,43075.97,3481.664166666667,3,5,12,1,4,9,7.81,2,Good,228.63,31.7572789688408,178,No,30.306660494686994,84.51387536045695,High_spent_Small_value_payments,493.3458808115228,0.0053,0.008702,1.0,1.0,0.141658,1.0,1.0,0.333333,0.024267,1.0,0,2,0.967021,1.08,1,Near_Prime
17,15286.16,1383.8466666666666,6,9,20,7,37,17,30.58,10,Bad,2625.65,29.83251274068904,81,Yes,74.93507811653274,17.97315038239064,High_spent_Medium_value_payments,295.4764381677433,0.1718,0.054111,1.0,0.675,0.213364,1.0,1.0,1.0,0.012978,1.0,1,0,0.932862,0.96,0,Near_Prime
26,31174.8,2883.9,6,3,14,1,14,7,10.85,8,Standard,1286.96,34.33230249336009,278,Yes,19.65186289096036,73.31382884561714,Low_spent_Large_value_payments,465.4243082634226,0.0413,0.006812,1.0,1.0,0.161331,1.0,1.0,1.0,0.025413,1.0,1,1,0.967764,1.04,0,Near_Prime
25,56985.9,4700.825,9,8,20,7,49,14,18.74,15,Standard,1850.68,34.394184018341406,70,Yes,195.4975121996544,282.26488362428626,High_spent_Small_value_payments,252.32010417605937,0.0325,0.041579,1.0,0.583333,0.053664,1.0,1.0,1.0,0.060033,1.0,1,1,0.898366,0.96,0,Near_Prime
36,15615.3,1185.275,6,7,19,6,41,14,5.71,11,Bad,2666.06,38.56236225734117,26,Yes,45.45311165533867,83.65517260874458,Low_spent_Large_value_payments,259.41921573591674,0.1707,0.038316,1.0,0.216667,0.218684,1.0,1.0,1.0,0.070519,1.0,1,0,0.891073,0.96,0,Near_Prime
37,15615.3,1185.275,6,7,19,6,41,17,6.71,11,Bad,2666.06,24.18011709442337,29,Yes,45.45311165533867,115.71048702092044,Low_spent_Small_value_payments,247.3639013237409,0.1707,0.038316,1.0,0.241667,0.208522,1.0,1.0,1.0,0.097541,1.0,1,0,0.864029,1.08,0,Near_Prime
24,18140.94,1780.745,7,10,17,7,44,9,15.45,11,Standard,2302.31,24.74887132674048,180,Yes,65.25437862812386,43.51039310468608,High_spent_Medium_value_payments,319.30972826719005,0.1269,0.036624,1.0,1.0,0.179212,1.0,1.0,1.0,0.02442,1.0,1,1,0.938922,1.08,1,Prime
17,25417.33,2036.1108333333327,7,7,19,7,22,19,12.58,6,Standard,432.76,23.557940084854327,150,Yes,101.20252968597087,39.760971630910056,High_spent_Large_value_payments,302.6475820164524,0.017,0.049679,1.0,1.0,0.148567,1.0,1.0,0.75,0.019518,1.0,1,1,0.930768,0.96,1,Prime
37,34378.42,2628.8683333333333,6,9,18,2,42,13,19.28,17,Standard,1471.32,28.02036696986313,116,Yes,37.65096727506816,171.16791713668397,High_spent_Small_value_payments,314.0679489215812,0.0428,0.014317,1.0,0.966667,0.119423,1.0,1.0,1.0,0.065086,1.0,1,1,0.920567,1.08,1,Subprime
36,41544.52,3337.043333333333,4,3,6,2,30,12,14.75,11,Standard,2434.12,38.74888768959679,66,Yes,65.99020551409852,128.20924390993582,Low_spent_Medium_value_payments,419.504883909299,0.0586,0.019769,1.0,0.55,0.125674,1.0,1.0,1.0,0.038409,1.0,1,1,0.941805,1.04,1,Subprime
56,15466.055,1394.8379166666666,7,7,17,2,21,10,9.94,6,Standard,883.26,34.331497689101504,166,Yes,25.50623656022583,92.23028396749248,Low_spent_Small_value_payments,311.74727113894835,0.0571,0.018273,1.0,1.0,0.223341,1.0,1.0,0.75,0.066075,1.0,1,1,0.915591,0.96,1,Near_Prime
25,122469.16,10072.763333333334,7,6,18,1,8,21,11.94,1,Standard,1154.21,41.395029410608814,215,No,83.01740061289574,175.430526076212,High_spent_Medium_value_payments,998.8284066442258,0.0094,0.008241,1.0,1.0,0.099151,1.0,1.0,0.142857,0.017415,1.0,0,1,0.974342,1.04,0,Subprime
31,8576.98,665.7483333333333,7,9,17,7,48,20,3.15,12,Bad,3650.06,38.37175311352648,48,Yes,39.668003886569096,46.972059550079,Low_spent_Medium_value_payments,259.9347698966852,0.4255,0.059495,1.0,0.4,0.389854,1.0,1.0,1.0,0.070449,1.0,1,0,0.869861,0.96,0,Near_Prime
48,137097.8,11356.816666666666,4,7,5,3,7,8,9.76,3,Good,1045.06,31.7239475996695,294,No,213.7418690255677,149.3822170712301,High_spent_Large_value_payments,1012.5575805698688,0.0076,0.018819,1.0,1.0,0.089151,1.0,1.0,0.375,0.013152,1.0,0,2,0.968026,1.0,0,Prime
48,137097.8,11356.816666666666,4,7,5,3,7,8,9.76,5,Good,1045.06,35.383571613984145,296,No,213.7418690255677,152.41085767662418,High_spent_Large_value_payments,1009.5289399644748,0.0076,0.018819,1.0,1.0,0.088884,1.0,1.0,0.625,0.013419,1.0,0,2,0.967759,0.96,1,Prime
24,69324.4,5509.033333333333,4,7,12,3,11,8,10.89,8,Standard,1075.73,32.85677321922399,180,Yes,115.00870625408052,180.42472990222493,High_spent_Small_value_payments,515.4698971770279,0.0155,0.020873,1.0,1.0,0.093551,1.0,1.0,1.0,0.032745,1.0,1,1,0.946373,1.04,1,Prime
21,7039.745,303.6454166666666,9,5,20,9,48,20,23.92,16,Bad,3703.08,33.86514726746696,66,Yes,43.64275582859026,24.76383468043205,Low_spent_Small_value_payments,251.9579511576444,0.526,0.143258,1.0,0.55,0.827053,1.0,1.0,1.0,0.081287,1.0,1,0,0.774716,1.08,0,Near_Prime
45,37424.16,3045.6800000000007,7,5,18,3,18,17,11.64,10,Standard,1445.81,38.95586561960861,190,Yes,90.94863058594032,181.329660965954,High_spent_Small_value_payments,292.28970844810567,0.0386,0.029852,1.0,1.0,0.095937,1.0,1.0,1.0,0.059517,1.0,1,1,0.910602,0.96,1,Subprime
45,37424.16,3045.6800000000007,7,5,18,3,15,19,11.64,10,Standard,1445.81,38.97441381490796,191,Yes,90.94863058594032,155.40802583297042,Low_spent_Medium_value_payments,338.2113435810893,0.0386,0.029852,1.0,1.0,0.11101,1.0,1.0,1.0,0.051009,1.0,1,1,0.919113,1.08,1,Subprime
45,37424.16,3045.6800000000007,7,5,18,3,13,21,11.64,10,Standard,1445.81,32.97253813897172,192,Yes,90.94863058594032,243.76508732104932,Low_spent_Small_value_payments,259.85428209301034,0.0386,0.029852,1.0,1.0,0.085291,1.0,1.0,1.0,0.08001,1.0,1,1,0.890102,1.04,0,Subprime
53,15948.285,1625.02375,4,4,5,3,8,10,3.42,6,Good,1068.42,35.54807295912953,254,No,23.8132113210086,185.8567906528232,Low_spent_Small_value_payments,242.83237302616823,0.067,0.014645,1.0,1.0,0.149341,1.0,1.0,1.0,0.114301,1.0,0,2,0.870974,0.96,0,Prime
21,18600.88,1386.0733333333335,5,6,5,6,15,14,19.71,9,Standard,2428.25,38.35805268877717,150,Yes,73.88978185280487,59.77379544993577,High_spent_Small_value_payments,264.9437560305927,0.1305,0.05327,1.0,1.0,0.191009,1.0,1.0,1.0,0.043093,1.0,1,1,0.903567,1.04,0,Prime
21,18600.88,1386.0733333333335,5,6,5,6,15,17,19.71,9,Standard,2428.25,22.030215081751383,151,Yes,73.88978185280487,27.12627576716052,High_spent_Medium_value_payments,287.591275713368,0.1305,0.05327,1.0,1.0,0.207337,1.0,1.0,1.0,0.019556,1.0,1,1,0.927121,1.04,0,Prime
32,31024.77,2245.474774133588,4,5,8,2,14,13,5.3100000000000005,1,Good,1348.36,25.56800463656588,248,No,205.7410056218376,30.86504438851297,High_spent_Medium_value_payments,424.8564258560618,0.0435,0.091584,1.0,1.0,0.189121,1.0,1.0,0.166667,0.013739,1.0,0,2,0.89463,1.04,1,Near_Prime
43,18465.74,1509.811666666667,3,4,24,4,20,19,19.27,10,Standard,1854.48,30.02048991977573,119,Yes,54.40859290666294,60.21390891508752,Low_spent_Small_value_payments,326.3586648449163,0.1004,0.036013,1.0,0.991667,0.216015,1.0,1.0,1.0,0.039855,1.0,1,1,0.924082,1.04,0,Near_Prime
44,18465.74,1509.811666666667,3,4,24,4,20,22,19.27,10,Standard,1854.48,22.43122253145475,120,Yes,54.40859290666294,31.664494021819387,High_spent_Small_value_payments,324.9080797381844,0.1004,0.036013,1.0,1.0,0.215055,1.0,1.0,1.0,0.020959,1.0,1,1,0.942991,0.96,1,Subprime
45,28805.34,2309.445,8,3,5,2,13,18,7.02,4,Standard,796.45,38.58672090070268,326,No,47.195122926112205,54.70108603275694,High_spent_Large_value_payments,369.0482910411309,0.0276,0.020427,1.0,1.0,0.15973,1.0,1.0,1.0,0.023676,1.0,0,1,0.955878,1.08,1,Subprime
45,28805.34,2309.445,8,3,5,2,13,19,7.02,4,Standard,796.45,26.75645437873048,328,No,47.195122926112205,291.0406858732091,Low_spent_Small_value_payments,182.70869120067883,0.0276,0.020427,1.0,1.0,0.079079,1.0,1.0,1.0,0.125967,1.0,0,1,0.853542,1.04,0,Subprime
36,19724.81,1442.7341666666669,3,6,12,4,5,10,3.68,0,Good,1369.4,34.547278773531616,300,No,49.93791871449197,108.22924880951422,Low_spent_Large_value_payments,256.1062491426605,0.0694,0.034589,1.0,1.0,0.177392,1.0,1.0,0.0,0.074965,1.0,0,2,0.89037,1.0,0,Prime
37,51045.9,4037.825,10,5,22,9,47,23,15.17,11,Bad,2878.45,28.3990318288002,211,Yes,205.41513152404696,181.184185885342,Low_spent_Large_value_payments,287.18318259061107,0.0564,0.05086,1.0,1.0,0.071106,1.0,1.0,1.0,0.044861,1.0,1,0,0.904256,1.0,0,Near_Prime
17,17767.41,1407.6175,6,10,28,5,36,18,8.73,9,Bad,2595.94,35.026277687766445,108,Yes,65.48999469784222,69.10212740099831,Low_spent_Small_value_payments,296.16962790115946,0.1461,0.046492,1.0,0.9,0.210256,1.0,1.0,0.818182,0.049057,1.0,1,0,0.904383,0.96,1,Near_Prime
26,20906.89,1620.240833333333,6,5,29,5,33,19,18.48,15,Bad,3714.72,34.14052792065218,58,Yes,80.48726431135822,84.53058332213118,High_spent_Small_value_payments,257.006235699844,0.1777,0.049645,1.0,0.483333,0.158524,1.0,1.0,1.0,0.052139,1.0,1,0,0.898152,1.04,1,Subprime
40,16041.85,1479.8208333333334,9,6,30,7,44,17,2.17,12,Bad,4902.52,33.68803441245033,83,Yes,59.99621236014839,166.71370215475017,Low_spent_Small_value_payments,211.27216881843484,0.3056,0.040516,1.0,0.691667,0.142672,1.0,1.0,1.0,0.112582,1.0,1,0,0.846799,0.96,0,Near_Prime
21,19020.63,1475.0525,10,5,27,7,25,21,16.25,6,Bad,3217.69,34.65682201173366,141,Yes,104.90007503743352,59.99973794246325,High_spent_Medium_value_payments,232.60543702010327,0.1692,0.071068,1.0,1.0,0.157586,1.0,1.0,1.0,0.040649,1.0,1,0,0.888207,1.0,0,Near_Prime
21,19020.63,1475.0525,10,5,27,7,30,17,16.25,6,Bad,3217.69,26.097680769726384,143,Yes,104.90007503743352,79.76128933644426,Low_spent_Small_value_payments,252.84388562612224,0.1692,0.071068,1.0,1.0,0.171297,1.0,1.0,1.0,0.054037,1.0,1,0,0.87481,1.04,1,Prime
15,62153.44,5056.453333333334,4,3,6,5,15,10,10.98,6,Standard,1853.35,29.26870272145969,84,Yes,169.056712908327,614.3678392112878,Low_spent_Small_value_payments,12.220781213718734,0.0298,0.033427,1.0,0.7,0.002416,1.0,1.0,1.0,0.121478,1.0,1,1,0.845064,1.08,0,Prime
16,62153.44,5056.453333333334,4,3,6,5,15,10,7.98,6,Standard,1853.35,28.06980565406684,85,Yes,169.056712908327,62.83020097317566,High_spent_Medium_value_payments,523.7584194518307,0.0298,0.033427,1.0,0.708333,0.103562,1.0,1.0,1.0,0.012423,1.0,1,1,0.95414,1.0,1,Prime
41,18817.94,1560.1616666666666,6,6,5,3,28,19,15.62,10,Standard,649.26,38.61413965439852,72,Yes,43.23669512469871,192.51154594127075,Low_spent_Small_value_payments,210.26792560069725,0.0345,0.027695,1.0,0.6,0.134687,1.0,1.0,1.0,0.123313,1.0,1,1,0.848895,0.96,0,Subprime
48,106520.63999999998,8919.72,2,5,12,4,7,3,6.03,4,Good,353.01,35.729013094577454,168,No,192.88748692249817,542.2679694512021,Low_spent_Medium_value_payments,436.8165436262996,0.0033,0.021622,0.6,1.0,0.048967,1.0,1.0,0.666667,0.060787,1.0,0,2,0.917581,0.96,0,Prime
35,27954.68,2228.556666666667,3,3,12,3,11,8,0.95,3,Good,1440.56,35.03289629411077,220,No,50.37342112451706,198.8298611919049,Low_spent_Small_value_payments,263.65238435024474,0.0515,0.022593,1.0,1.0,0.118253,1.0,1.0,0.75,0.089179,1.0,0,2,0.888177,1.0,0,Prime
17,41819.64,3730.97,5,5,16,6,13,11,13.95,5,Standard,2297.86,40.09089285371724,72,Yes,129.4549396811071,123.15334908068372,High_spent_Small_value_payments,380.48871123820913,0.0549,0.034688,1.0,0.6,0.101954,1.0,1.0,0.833333,0.033,1.0,1,1,0.932294,1.04,1,Prime
43,14012.51,979.6909176318576,10,7,31,5,45,19,30.73,10,Bad,4397.05,38.81533381002967,109,Yes,102.9737984616959,94.67280474454104,Low_spent_Medium_value_payments,236.4425624952389,0.3138,0.105001,1.0,0.908333,0.241098,1.0,1.0,1.0,0.096537,1.0,1,0,0.798256,1.04,0,Near_Prime
32,40069.45,3616.120833333333,3,5,3,2,0,10,1.42,6,Good,25.16,30.08129524657988,253,No,63.06480596036172,131.8482683845794,High_spent_Medium_value_payments,416.69900898839217,0.0006,0.017435,1.0,1.0,0.115202,1.0,1.0,1.0,0.036451,1.0,0,2,0.946099,1.04,1,Near_Prime
22,11138.425,911.2020833333332,3,7,20,2,13,9,4.95,2,Standard,878.15,34.66052680374812,262,Yes,11.125299425252717,107.43273764302135,Low_spent_Small_value_payments,262.56217126505925,0.0788,0.012196,1.0,1.0,0.287833,1.0,1.0,0.25,0.117773,1.0,1,1,0.869888,1.08,1,Near_Prime
23,11138.425,911.2020833333332,3,7,20,2,13,10,7.95,2,Standard,878.15,29.213248907153755,263,Yes,11.125299425252717,37.070757359163,High_spent_Small_value_payments,302.9241515489176,0.0788,0.012196,1.0,1.0,0.33208,1.0,1.0,0.25,0.040639,1.0,1,1,0.947107,0.96,1,Near_Prime
22,38882.52,3186.21,7,3,19,3,25,19,12.83,8,Standard,1191.5,26.22418922106704,244,Yes,61.055084930749686,157.87373711321248,High_spent_Small_value_payments,359.6921779560379,0.0306,0.019156,1.0,1.0,0.112855,1.0,1.0,1.0,0.049534,1.0,1,1,0.931289,1.08,0,Subprime
34,91490.6,7526.216666666667,5,4,12,4,26,16,12.76,5,Standard,1082.08,42.291740700681615,93,Yes,179.67456109535823,188.05636475862545,High_spent_Large_value_payments,624.8907408126831,0.0118,0.02387,1.0,0.775,0.083018,1.0,1.0,1.0,0.024984,1.0,1,1,0.95114,0.96,0,Near_Prime
35,9834.33,626.5275,9,8,30,6,48,17,20.71,11,Bad,3427.41,33.38291646288451,117,Yes,47.5076315910696,44.70564577102864,Low_spent_Small_value_payments,260.43947263790176,0.3485,0.075706,1.0,0.975,0.415025,1.0,1.0,1.0,0.071241,1.0,1,0,0.852818,1.04,0,Near_Prime
39,29441.38,2550.4483333333333,7,4,10,4,13,9,10.62,0,Standard,1276.05,26.57262277986457,181,Yes,73.59939080858594,175.69571122613024,Low_spent_Large_value_payments,275.7497312986172,0.0433,0.028846,1.0,1.0,0.108076,1.0,1.0,0.0,0.068861,1.0,1,1,0.902254,0.96,1,Prime
40,29441.38,2550.4483333333333,7,4,10,4,13,9,10.62,5,Standard,1276.05,41.95937646101231,182,Yes,73.59939080858594,28.155208003577105,High_spent_Medium_value_payments,403.2902345211704,0.0433,0.028846,1.0,1.0,0.158063,1.0,1.0,1.0,0.011035,1.0,1,1,0.960103,1.0,0,Prime
23,117342.92,9996.576666666666,6,6,17,1,5,19,12.27,8,Standard,764.82,38.509243713613664,262,Yes,74.13468472896137,365.78485577278695,Low_spent_Medium_value_payments,839.7381261649182,0.0065,0.007415,1.0,1.0,0.083994,1.0,1.0,1.0,0.036587,1.0,1,1,0.955993,1.08,0,Subprime
37,46929.57,4099.7975000000015,6,9,27,5,22,12,12.29,14,Standard,1328.98,38.33376914318512,85,Yes,164.71083739721837,109.6238141421106,Low_spent_Medium_value_payments,415.6450984606712,0.0283,0.040166,1.0,0.708333,0.101357,1.0,1.0,1.0,0.026732,1.0,1,1,0.933086,1.04,0,Near_Prime
37,46929.57,4099.7975000000015,6,9,27,5,22,12,12.29,14,Standard,1328.98,21.50426793838448,86,Yes,164.71083739721837,457.115220622252,Low_spent_Small_value_payments,78.15369198052974,0.0283,0.040166,1.0,0.716667,0.019058,1.0,1.0,1.0,0.11147,1.0,1,1,0.848328,1.0,0,Prime
28,128847.0,10980.25,5,4,8,2,20,9,5.95,8,Good,664.62,40.963980116133776,215,No,197.0399431886771,71.95360466446637,High_spent_Large_value_payments,1069.0314521468565,0.0052,0.017943,1.0,1.0,0.097351,1.0,1.0,1.0,0.006552,1.0,0,2,0.975502,0.96,1,Near_Prime
35,94312.05,7702.337499999999,5,6,5,1,11,12,0.53,3,Good,118.8,35.05657817759453,330,No,61.367912091056205,196.2120420946294,High_spent_Medium_value_payments,762.6537958143143,0.0013,0.007966,1.0,1.0,0.099003,1.0,1.0,0.428571,0.025471,1.0,0,2,0.966558,1.08,0,Subprime
19,19135.06,1662.5883333333334,6,6,29,8,40,21,27.43,14,Bad,4188.88,37.854049656549456,88,Yes,95.28729029552044,92.35677179635066,Low_spent_Small_value_payments,268.61477124146217,0.2189,0.057278,1.0,0.733333,0.161467,1.0,1.0,1.0,0.055517,1.0,1,0,0.887137,1.0,0,Near_Prime
20,19135.06,1662.5883333333334,6,6,29,8,40,21,32.43,14,Bad,4188.88,30.586334154212413,89,Yes,95.28729029552044,99.377408311768,High_spent_Small_value_payments,231.59413472604493,0.2189,0.057278,1.0,0.741667,0.139214,1.0,1.0,1.0,0.059737,1.0,1,0,0.882915,0.96,0,Near_Prime
23,48783.44,4187.286666666667,3,7,18,3,11,13,10.96,2,Standard,146.68,38.828933793612926,206,No,79.61675438989963,194.79750263715144,Low_spent_Large_value_payments,414.3144096396156,0.003,0.019009,1.0,1.0,0.098922,1.0,1.0,0.25,0.04651,1.0,0,1,0.934465,1.04,1,Near_Prime
30,14239.41,1255.6175,5,3,7,2,16,13,17.01,10,Standard,55.46,28.92054241545795,141,Yes,18.467494165697087,119.244897784259,Low_spent_Medium_value_payments,267.8493580500439,0.0039,0.014696,1.0,1.0,0.213151,1.0,1.0,1.0,0.094894,1.0,1,1,0.890323,1.0,0,Subprime
47,31933.89,2685.1575,4,3,11,1,13,12,7.18,1,Good,198.25,30.97114515249579,193,No,16.522688318430742,61.270837504052665,High_spent_Medium_value_payments,440.72222417751647,0.0062,0.006151,1.0,1.0,0.164072,1.0,1.0,0.25,0.02281,1.0,0,2,0.971028,0.96,0,Subprime
47,31933.89,2685.1575,3,2,11,1,13,14,7.18,1,Good,198.25,27.1145572331834,196,No,16.522688318430742,226.581528891544,Low_spent_Medium_value_payments,305.41153279002515,0.0062,0.006151,1.0,1.0,0.113698,1.0,1.0,0.333333,0.084352,1.0,0,2,0.909464,0.96,0,Subprime
19,88602.0,7167.5,6,4,15,2,11,12,6.43,4,Standard,74.12,25.009380150529747,207,No,94.56080896435697,260.10276830384623,Low_spent_Small_value_payments,652.0864227317967,0.0008,0.013191,1.0,1.0,0.090966,1.0,1.0,0.8,0.036284,1.0,0,1,0.950518,1.08,0,Near_Prime
19,88602.0,7167.5,6,4,15,2,14,12,12.43,4,Standard,74.12,43.37320416673258,208,No,94.56080896435697,80.42785101608065,High_spent_Large_value_payments,781.7613400195622,0.0008,0.013191,1.0,1.0,0.109055,1.0,1.0,0.8,0.01122,1.0,0,1,0.975586,1.08,0,Near_Prime
31,14836.74,1151.395,5,5,2,4,17,1,9.99,2,Good,832.06,22.240588514215045,265,No,36.91088386118013,67.40763431547032,Low_spent_Medium_value_payments,290.8209818233496,0.0561,0.03203,0.2,1.0,0.252362,1.0,1.0,0.333333,0.058494,1.0,0,2,0.909398,1.04,0,Prime
31,14836.74,1151.395,5,5,2,4,18,2,9.99,2,Good,832.06,37.50028643057884,266,No,36.91088386118013,47.01704032310887,Low_spent_Small_value_payments,321.211575815711,0.0561,0.03203,0.4,1.0,0.278734,1.0,1.0,0.333333,0.040799,1.0,0,2,0.927108,1.0,0,Prime
36,16193.87,1287.4891666666667,9,10,15,2,36,21,9.53,11,Bad,2221.21,39.33887865278996,187,Yes,21.044172490921635,140.5887274665479,Low_spent_Small_value_payments,257.11601670919714,0.1372,0.016332,1.0,1.0,0.199548,1.0,1.0,1.0,0.109111,1.0,1,0,0.874459,1.04,0,Subprime
27,18202.79,1390.8991666666668,4,4,5,1,5,11,9.7,8,Standard,911.09,23.573798696265456,179,Yes,11.846005156467273,163.08960629360882,Low_spent_Small_value_payments,254.1543052165906,0.05,0.008511,1.0,1.0,0.182595,1.0,1.0,1.0,0.117171,1.0,1,1,0.874228,1.04,0,Subprime
40,15734.68,1017.1568876730324,8,7,26,7,42,25,23.82,12,Bad,4060.73,33.43830270465809,40,Yes,104.49008790611832,79.2361347303095,Low_spent_Small_value_payments,223.4625563572064,0.2581,0.102627,1.0,0.333333,0.219478,1.0,1.0,1.0,0.077823,1.0,1,0,0.819373,0.96,1,Subprime
44,29894.7,2570.225,4,3,19,7,20,11,10.33,6,Standard,1049.2,26.42280306643345,136,Yes,95.87008851162832,159.16895688993284,Low_spent_Medium_value_payments,281.9834545984388,0.0351,0.037286,1.0,1.0,0.109669,1.0,1.0,1.0,0.061904,1.0,1,1,0.900772,1.08,1,Prime
44,29894.7,2570.225,4,3,19,7,20,15,10.33,6,Standard,1049.2,30.24174719455506,137,Yes,95.87008851162832,104.77318796473187,Low_spent_Medium_value_payments,336.37922352363984,0.0351,0.037286,1.0,1.0,0.130824,1.0,1.0,1.0,0.040748,1.0,1,1,0.921936,1.08,0,Prime
44,29894.7,2570.225,4,3,19,7,23,13,5.33,9,Standard,1049.2,27.30978777197771,139,Yes,95.87008851162832,73.30245167622951,Low_spent_Large_value_payments,357.8499598121421,0.0351,0.037286,1.0,1.0,0.139175,1.0,1.0,1.0,0.028509,1.0,1,1,0.93418,1.0,1,Prime
20,62152.59,5188.3825,8,4,12,2,9,22,2.75,8,Standard,874.6,38.95416881090116,292,Yes,99.34693587581953,465.56494466998015,Low_spent_Large_value_payments,223.9263694542003,0.0141,0.019144,1.0,1.0,0.043151,1.0,1.0,1.0,0.089715,1.0,1,1,0.89112,1.04,0,Subprime
20,62152.59,5188.3825,8,4,12,2,11,20,2.75,8,Standard,874.6,37.01704072016843,294,Yes,99.34693587581953,113.53064783851548,High_spent_Large_value_payments,545.960666285665,0.0141,0.019144,1.0,1.0,0.105207,1.0,1.0,1.0,0.021877,1.0,1,1,0.95897,1.0,0,Subprime
26,11586.36,1141.5300000000002,5,5,17,2,25,11,12.03,6,Standard,1269.23,29.96061885488591,185,Yes,10.858205330875094,54.42640490664312,Low_spent_Small_value_payments,338.8683897624818,0.1095,0.009504,1.0,1.0,0.296595,1.0,1.0,1.0,0.047637,1.0,1,1,0.94281,1.0,0,Near_Prime
26,11586.36,1141.5300000000002,5,5,17,2,25,11,12.03,6,Standard,1269.23,27.94414432034076,186,Yes,10.858205330875094,95.06792065061909,Low_spent_Small_value_payments,298.22687401850584,0.1095,0.009504,1.0,1.0,0.261023,1.0,1.0,1.0,0.083208,1.0,1,1,0.907207,1.04,0,Near_Prime
20,18811.58,1782.631666666667,5,3,8,4,6,5,9.79,0,Good,19.96,33.199365845529925,272,No,50.856245043861286,214.2485365271312,Low_spent_Small_value_payments,203.15838509567425,0.0011,0.028513,1.0,1.0,0.113902,1.0,1.0,0.0,0.120119,1.0,0,2,0.851285,1.08,0,Prime
36,7718.76,900.23,8,6,25,8,34,24,32.53,13,Bad,4831.44,27.199322994412874,70,Yes,36.76416182062983,115.93790243786734,Low_spent_Small_value_payments,227.32093574150284,0.6259,0.040793,1.0,0.583333,0.252234,1.0,1.0,1.0,0.128644,1.0,1,0,0.830374,1.0,1,Near_Prime
43,87883.92,7250.66,8,5,17,4,18,13,9.91,3,Standard,1294.9,38.7744686511026,166,Yes,205.59985837807253,336.3225140736438,Low_spent_Small_value_payments,473.14362754828375,0.0147,0.028352,1.0,1.0,0.065246,1.0,1.0,0.5,0.046379,1.0,1,1,0.925259,0.96,1,Prime
38,37486.02,3299.835,3,5,8,3,1,8,2.65,2,Good,358.83,34.02630423759738,214,No,66.53922204185825,218.4504592860132,Low_spent_Medium_value_payments,324.9938186721285,0.0096,0.020158,1.0,1.0,0.098458,1.0,1.0,0.333333,0.06618,1.0,0,2,0.913635,1.04,1,Prime
39,37486.02,3299.835,3,5,8,3,6,9,2.65,2,Good,358.83,34.67186654323546,215,No,66.53922204185825,235.72736264436367,Low_spent_Medium_value_payments,307.7169153137781,0.0096,0.020158,1.0,1.0,0.093224,1.0,1.0,0.333333,0.071414,1.0,0,2,0.908399,1.08,1,Prime
39,37486.02,3299.835,3,5,8,3,1,8,2.65,6,Good,358.83,25.52072765334272,217,No,66.53922204185825,239.9159896532749,Low_spent_Small_value_payments,313.5282883048668,0.0096,0.020158,1.0,1.0,0.094985,1.0,1.0,1.0,0.072683,1.0,0,2,0.90713,1.08,0,Prime
