Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,normalized_investment_ratio,normalized_loan_burden_index,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,population_density_factor,Default_Flag,Borrower_Tier,Debt_Stress_Index,Repayment_Stress,Credit_Exposure,Liquidity_Buffer,Behavioral_Risk_Composite,Credit_Instability,Payment_Instability,Net_Cash_Flow,Obligation_Ratio,Credit_Depth
19277.13,1891.4275,0,1,11,1,6,11,4.45,5,Good,935.74,38.221446783975686,227,No,8.039939020263716,70.92682209959966,High_spent_Medium_value_payments,360.17598888013663,0.0485,0.004248,1.0,1.0,0.190325,1.0,1.0,1.0,0.037479,1.0,0,2,0.95825,0.96,0,Subprime,0.0485,0.004248,38.221446783975686,0.186077,0.0,22.25,66,1883.3875609797362,0.004248479278737873,2
43691.64,3747.97,5,4,16,2,19,15,0.65,4,Standard,1311.99,25.106210664430066,213,Yes,64.74887416468218,79.44352272949237,High_spent_Medium_value_payments,480.6046031058255,0.03,0.017271,1.0,1.0,0.128196,1.0,1.0,0.8,0.021191,1.0,1,1,0.961528,0.96,0,Subprime,0.03,0.017271,100.42484265772026,0.110925,1.0,2.6,285,3683.2211258353177,0.017271110242195103,6
65586.32,5202.5266666666685,1,3,12,4,11,4,0.86,9,Good,1434.88,24.590124724836656,326,No,120.06420507990389,358.85629935138985,Low_spent_Medium_value_payments,321.33216223537295,0.0219,0.023074,0.8,1.0,0.061753,1.0,1.0,1.0,0.068964,1.0,0,2,0.907945,0.96,0,Prime,0.0219,0.018459200000000002,73.77037417450997,0.038679000000000005,0.0,7.74,44,5082.462461586764,0.023073621559206097,7
65586.32,5202.5266666666685,1,3,12,4,8,6,5.14,9,Good,1434.88,29.816892530627342,327,No,120.06420507990389,360.5733552399387,High_spent_Small_value_payments,299.6151063468243,0.0219,0.023074,1.0,1.0,0.057579,1.0,1.0,1.0,0.069294,1.0,0,2,0.907615,1.04,1,Prime,0.0219,0.023074,89.45067759188203,0.034504999999999994,0.0,46.26,48,5082.462461586764,0.023073621559206097,7
41640.54,3466.045,6,7,8,1,20,21,4.29,5,Standard,1072.42,25.63213779694517,277,No,30.208315458015782,374.5014840211404,Low_spent_Small_value_payments,231.89470052084388,0.0258,0.008713,1.0,1.0,0.066885,1.0,1.0,0.625,0.108017,1.0,0,1,0.883236,1.04,1,Subprime,0.0258,0.008713,179.4249645786162,0.058172,0.0,21.45,420,3435.836684541984,0.008712986262946048,8
13395.25,1191.2708333333333,5,4,9,2,20,9,15.3,4,Good,330.51,38.42103048332649,225,No,19.59779588288985,99.13893536520264,Low_spent_Large_value_payments,270.3903520852408,0.0247,0.016437,1.0,1.0,0.226786,1.0,1.0,0.8,0.083151,1.0,0,2,0.900328,1.08,0,Near_Prime,0.0247,0.016437,153.68412193330596,0.21034899999999998,0.0,61.2,180,1171.6730374504434,0.016437369207547098,6
13395.25,1191.2708333333333,5,4,9,2,20,9,8.3,4,Good,330.51,34.218354410528285,226,No,19.59779588288985,103.72511699236706,Low_spent_Small_value_payments,285.80417045807644,0.0247,0.016437,1.0,1.0,0.239714,1.0,1.0,0.8,0.086998,1.0,0,2,0.896478,1.04,0,Near_Prime,0.0247,0.016437,136.87341764211314,0.223277,0.0,33.2,180,1171.6730374504434,0.016437369207547098,6
13395.25,1191.2708333333333,5,4,9,2,20,9,8.3,4,Good,330.51,38.05574438012413,227,No,19.59779588288985,89.65452005347578,Low_spent_Large_value_payments,279.8747673969677,0.0247,0.016437,1.0,1.0,0.234741,1.0,1.0,0.8,0.075196,1.0,0,2,0.908289,1.0,1,Near_Prime,0.0247,0.016437,152.22297752049653,0.218304,0.0,33.2,180,1171.6730374504434,0.016437369207547098,6
119014.2,10116.85,4,2,12,2,4,3,15.22,4,Good,189.33,38.42921131014975,331,No,178.42085582991544,346.1243826161757,High_spent_Medium_value_payments,737.1397615539089,0.0016,0.017634,1.0,1.0,0.072855,1.0,1.0,1.0,0.034209,1.0,0,2,0.948151,1.04,0,Prime,0.0016,0.017634,76.8584226202995,0.055221000000000006,0.0,60.88,12,9938.429144170084,0.01763426576099818,4
15993.33,1544.7775,5,5,25,5,7,8,18.41,12,Standard,2447.8,30.23207310581804,208,Yes,43.57508044974145,52.39928914932325,High_spent_Small_value_payments,318.5033804009353,0.153,0.02819,1.0,1.0,0.206047,1.0,1.0,1.0,0.033898,1.0,1,1,0.937872,0.96,0,Prime,0.153,0.02819,151.1603655290902,0.17785700000000002,1.0,220.92000000000002,56,1501.2024195502586,0.028189749462481793,10
10474588.0,3420.6,4,6,3,4,11,9,6.46,7,Good,1030.5,37.08341761055157,210,No,128.54998671742212,51.44203701023578,High_spent_Large_value_payments,402.06797627234215,0.0001,0.03757,1.0,1.0,0.117509,1.0,1.0,1.0,0.015034,1.0,0,2,0.94738,1.04,0,Prime,0.0001,0.03757,222.5005056633094,0.07993900000000001,0.0,45.22,99,3292.0500132825778,0.03757013874135554,10
128427.2,10621.266666666666,5,4,1,3,1,8,9.2,4,Good,201.94,36.06427228715731,168,No,224.8576525516605,193.9663951062959,High_spent_Medium_value_payments,893.3026190087103,0.0016,0.021169,1.0,1.0,0.084097,1.0,1.0,0.8,0.01826,1.0,0,2,0.960567,1.08,0,Prime,0.0016,0.021169,144.25708914862923,0.06292800000000001,0.0,36.8,8,10396.409014115006,0.021168518886583575,7
22157.27,1834.4391666666668,6,6,19,4,30,10,14.37,8,Standard,1345.58,35.19229505815841,127,Yes,64.04102513873751,27.321221683162648,High_spent_Medium_value_payments,342.08166984476657,0.0607,0.034891,1.0,1.0,0.186376,1.0,1.0,1.0,0.014885,1.0,1,1,0.950196,1.08,1,Prime,0.0607,0.034891,211.15377034895045,0.15148499999999998,1.0,114.96,300,1770.3981415279293,0.03489139073731446,10
22157.27,1834.4391666666668,6,6,19,4,30,9,14.37,9,Standard,1345.58,37.03238468887708,129,Yes,64.04102513873751,126.91016699203836,Low_spent_Small_value_payments,282.49272453589083,0.0607,0.034891,1.0,1.0,0.15391,1.0,1.0,1.0,0.069144,1.0,1,1,0.895908,0.96,0,Prime,0.0607,0.034891,222.1943081332625,0.11901899999999999,1.0,129.32999999999998,270,1770.3981415279293,0.03489139073731446,10
31155.48,2527.29,7,4,21,5,26,20,12.48,10,Standard,2598.3,27.49813259258464,201,Yes,76.9186115426252,41.622748096329545,High_spent_Medium_value_payments,384.1876403610453,0.0834,0.030423,1.0,1.0,0.151956,1.0,1.0,1.0,0.016463,1.0,1,1,0.953095,1.08,0,Near_Prime,0.0834,0.030423,109.99253037033856,0.121533,1.0,124.80000000000001,520,2450.371388457375,0.030423175957910366,9
31155.48,2527.29,7,4,21,5,25,20,12.48,10,Standard,2598.3,22.9009826502176,202,Yes,76.9186115426252,231.3884223806793,Low_spent_Medium_value_payments,224.42196607669555,0.0834,0.030423,1.0,1.0,0.088764,1.0,1.0,1.0,0.09152,1.0,1,1,0.878009,0.96,0,Near_Prime,0.0834,0.030423,91.6039306008704,0.058341,1.0,124.80000000000001,500,2450.371388457375,0.030423175957910366,9
109364.08,9409.673333333334,3,3,16,3,17,8,6.09,5,Standard,409.27,42.10253337987357,219,Yes,227.29440822176383,115.1941658924677,High_spent_Large_value_payments,838.4787592191019,0.0037,0.024153,1.0,1.0,0.089099,1.0,1.0,1.0,0.012241,1.0,1,1,0.963603,1.0,0,Prime,0.0037,0.024153,126.30760013962072,0.064946,1.0,30.45,136,9182.37892511157,0.024152831595659518,6
55448.74,4735.7283333333335,7,4,12,1,14,16,11.42,4,Standard,1450.89,39.3544394993504,331,No,30.184092088645464,254.0454088675677,Low_spent_Medium_value_payments,469.3433323771202,0.0262,0.006372,1.0,1.0,0.099086,1.0,1.0,0.8,0.053633,1.0,0,1,0.939982,0.96,0,Subprime,0.0262,0.006372,157.4177579974016,0.09271399999999999,0.0,45.68,224,4705.544241244688,0.006372350273127084,5
135851.24,11418.936666666665,4,4,18,2,34,18,11.19,13,Standard,695.12,26.64902437597597,255,Yes,206.55719362380657,394.1862141071649,Low_spent_Large_value_payments,811.1502589356951,0.0051,0.018087,1.0,1.0,0.071029,1.0,1.0,1.0,0.034517,1.0,1,1,0.947391,1.0,0,Subprime,0.0051,0.018087,106.59609750390388,0.052941999999999996,1.0,145.47,612,11212.379473042858,0.018087420241718208,6
37655.98,3365.998333333333,6,3,19,6,19,19,16.1,10,Standard,1256.83,33.79094271305176,128,Yes,155.23733009475217,363.5685211396746,Low_spent_Small_value_payments,107.79398209890653,0.0334,0.046106,1.0,1.0,0.032015,1.0,1.0,1.0,0.10798,1.0,1,1,0.845869,1.0,1,Near_Prime,0.0334,0.046106,101.37282813915529,-0.014091,1.0,161.0,361,3210.761003238581,0.046105555965947564,9
37655.98,3365.998333333333,6,3,19,6,19,19,16.1,10,Standard,1256.83,31.79783949200836,129,Yes,155.23733009475217,75.54964576158791,High_spent_Medium_value_payments,355.81285747699326,0.0334,0.046106,1.0,1.0,0.105677,1.0,1.0,1.0,0.022438,1.0,1,1,0.931436,1.08,0,Near_Prime,0.0334,0.046106,95.39351847602508,0.05957099999999999,1.0,161.0,361,3210.761003238581,0.046105555965947564,9
11911.285,1113.607083333333,7,7,12,3,8,15,9.16,2,Good,957.6,37.03781882710261,292,No,20.59634464989008,68.24189520656319,Low_spent_Medium_value_payments,302.52246847688014,0.0804,0.018479,1.0,1.0,0.271416,1.0,1.0,0.25,0.061225,1.0,0,2,0.920225,0.96,0,Near_Prime,0.0804,0.018479,259.26473178971827,0.25293699999999997,0.0,18.32,120,1093.010738683443,0.018478569675239146,10
11911.285,1113.607083333333,7,7,12,3,8,14,9.16,2,Good,957.6,33.77908660925684,293,No,20.59634464989008,99.08758112010663,Low_spent_Small_value_payments,281.67678256333664,0.0804,0.018479,1.0,1.0,0.252714,1.0,1.0,0.25,0.088899,1.0,0,2,0.892526,1.08,0,Near_Prime,0.0804,0.018479,236.45360626479786,0.234235,0.0,18.32,112,1093.010738683443,0.018478569675239146,10
59850.24000000001,5156.52,5,5,17,3,12,12,14.0,13,Standard,2294.21,22.80213879556568,150,Yes,131.8173967359117,437.7375171119694,Low_spent_Medium_value_payments,226.0970861521189,0.0383,0.025558,1.0,1.0,0.043838,1.0,1.0,1.0,0.084874,1.0,1,1,0.889547,0.96,0,Near_Prime,0.0383,0.025558,114.0106939778284,0.01828,1.0,182.0,144,5024.702603264089,0.025558290949121223,8
12948.695,1297.0579166666666,6,7,5,4,26,9,9.73,8,Standard,1361.45,25.414168560515623,250,Yes,30.780533580477467,158.15277336395695,Low_spent_Small_value_payments,230.77248472223224,0.1051,0.023713,1.0,1.0,0.177783,1.0,1.0,1.0,0.121838,1.0,1,1,0.854337,1.04,0,Prime,0.1051,0.023713,177.89917992360935,0.15406999999999998,1.0,77.84,234,1266.2773830861893,0.023712758256210935,11
12948.695,1297.0579166666666,6,7,5,4,23,10,9.73,8,Standard,1361.45,36.73697161433785,252,Yes,30.780533580477467,80.81905795759452,High_spent_Small_value_payments,278.1062001285947,0.1051,0.023713,1.0,1.0,0.214248,1.0,1.0,1.0,0.062262,1.0,1,1,0.913959,0.96,0,Prime,0.1051,0.023713,257.1588013003649,0.19053499999999998,1.0,77.84,230,1266.2773830861893,0.023712758256210935,11
15160.61,1335.3841666666667,3,3,7,4,14,0,8.89,8,Good,1168.42,27.66326832459081,325,No,37.4243197946215,102.21219761566748,Low_spent_Large_value_payments,263.9018992563777,0.0771,0.028004,0.0,1.0,0.197475,1.0,1.0,1.0,0.076484,1.0,0,2,0.895433,1.0,0,Prime,0.0771,0.0,82.98980497377244,0.169471,0.0,71.12,0,1297.9598468720453,0.02800416282091153,7
15160.61,1335.3841666666667,3,3,7,4,14,6,5.89,8,Good,1168.42,31.941518902776604,326,No,37.4243197946215,93.88500463874766,Low_spent_Small_value_payments,292.2290922332975,0.0771,0.028004,1.0,1.0,0.218671,1.0,1.0,1.0,0.070253,1.0,0,2,0.901669,0.96,0,Prime,0.0771,0.028004,95.82455670832981,0.190667,0.0,47.12,84,1297.9598468720453,0.02800416282091153,7
83800.56,7269.38,3,3,5,2,4,12,7.41,2,Standard,836.69,33.02874770536623,211,Yes,117.35085786950889,531.7556083098642,Low_spent_Large_value_payments,347.831533820627,0.01,0.016141,1.0,1.0,0.047842,1.0,1.0,0.5,0.07314,1.0,1,1,0.910707,1.04,1,Near_Prime,0.01,0.016141,99.08624311609869,0.03170100000000001,1.0,14.82,48,7152.029142130491,0.016140952449460535,5
62231.34,5006.945,6,4,17,2,29,15,4.64,2,Standard,551.4,30.983233502055946,325,No,58.25174720274664,161.75867698108803,High_spent_Medium_value_payments,530.6840758161653,0.0089,0.011632,1.0,1.0,0.105968,1.0,1.0,0.4,0.0323,1.0,0,1,0.956059,1.04,1,Subprime,0.0089,0.011632,123.93293400822378,0.094336,0.0,9.28,435,4948.693252797253,0.011631866404832051,6
14363.25,1092.9375,10,7,19,7,43,20,16.76,6,Bad,1758.22,33.86929245286929,139,Yes,75.22149727749381,29.395046387670693,Low_spent_Medium_value_payments,284.6772063348355,0.1224,0.068762,1.0,1.0,0.260232,1.0,1.0,0.75,0.026871,1.0,1,0,0.904279,0.96,1,Near_Prime,0.1224,0.068762,237.08504717008503,0.19147000000000003,1.0,100.56,860,1017.7160027225062,0.06876215257041084,14
108504.92,9075.076666666666,7,3,7,4,10,11,1.56,2,Standard,245.53,29.669394099991543,202,No,209.5280664185869,211.8020342393085,High_spent_Large_value_payments,726.177566008771,0.0023,0.023086,1.0,1.0,0.08001,1.0,1.0,0.5,0.023336,1.0,0,1,0.953573,1.04,0,Prime,0.0023,0.023086,89.00818229997464,0.056924,0.0,3.12,110,8865.54860024808,0.02308575325152464,7
108504.92,9075.076666666666,7,3,7,4,6,11,8.56,2,Standard,245.53,34.421599034449834,204,No,209.5280664185869,283.0754298853135,Low_spent_Large_value_payments,684.9041703627663,0.0023,0.023086,1.0,1.0,0.075463,1.0,1.0,0.5,0.031189,1.0,0,1,0.945719,0.96,0,Prime,0.0023,0.023086,103.26479710334951,0.05237700000000001,0.0,17.12,66,8865.54860024808,0.02308575325152464,7
14538.09,1422.5075,10,8,22,7,23,21,8.6,9,Bad,3609.22,39.99326555424896,133,Yes,60.22433608539001,27.328054799137373,High_spent_Medium_value_payments,304.6983591154726,0.2482,0.042307,1.0,1.0,0.214048,1.0,1.0,1.0,0.019198,1.0,1,0,0.938452,0.96,0,Near_Prime,0.2482,0.042307,319.94612443399166,0.17174099999999998,1.0,77.39999999999999,483,1362.28316391461,0.04230700300868805,15
132848.88,10920.74,5,1,7,1,4,12,1.99,4,Good,1041.91,31.13503772920744,230,No,55.87793313446711,177.76416392605464,High_spent_Medium_value_payments,1108.4319029394785,0.0078,0.005116,1.0,1.0,0.101489,1.0,1.0,1.0,0.016276,1.0,0,2,0.978606,1.04,1,Subprime,0.0078,0.005116,31.13503772920744,0.096373,0.0,7.96,48,10864.862066865533,0.005116211623282289,2
132848.88,10920.74,5,1,7,1,4,12,1.99,4,Good,1041.91,41.18740519611036,232,No,55.87793313446711,479.6139437796254,High_spent_Small_value_payments,816.5821230859075,0.0078,0.005116,1.0,1.0,0.074767,1.0,1.0,1.0,0.043914,1.0,0,2,0.950966,1.08,1,Subprime,0.0078,0.005116,41.18740519611036,0.069651,0.0,7.96,48,10864.862066865533,0.005116211623282289,2
45706.47,3640.8725,6,7,25,5,24,15,21.63,7,Bad,4034.53,37.86140890790261,119,Yes,142.84644741037712,120.34643559692614,High_spent_Medium_value_payments,350.89436699269675,0.0883,0.039223,1.0,0.991667,0.09635,1.0,1.0,0.875,0.033045,1.0,1,0,0.927712,1.0,0,Near_Prime,0.0883,0.039223,265.02986235531824,0.057127000000000004,1.0,151.41,360,3498.026052589623,0.03922335211086526,12
10882.8,646.9,4,4,2,4,15,19,7.01,8,Good,1452.88,28.384751844404448,271,No,19.16208752489545,66.72391648765453,Low_spent_Small_value_payments,268.80399598745,0.1335,0.029576,1.0,1.0,0.414885,1.0,1.0,1.0,0.102985,1.0,0,2,0.867234,1.04,0,Near_Prime,0.1335,0.029576,113.53900737761779,0.385309,0.0,56.08,285,627.7379124751045,0.02957568687281286,8
43354.77,3491.8975,1,4,4,1,9,12,8.23,5,Good,1159.33,28.12406621019711,170,No,29.916254436706645,85.80190467497019,High_spent_Large_value_payments,473.4715908883232,0.0267,0.008565,1.0,1.0,0.135553,1.0,1.0,1.0,0.024565,1.0,0,2,0.966861,1.08,0,Subprime,0.0267,0.008565,112.49626484078844,0.12698800000000002,0.0,41.150000000000006,108,3461.981245563293,0.00856488186003358,5
34709.28,2997.44,4,2,5,2,6,2,2.81,3,Good,104.98,31.74280881576617,278,No,51.39629433384138,256.9455619214504,Low_spent_Large_value_payments,261.40214374470827,0.003,0.017141,0.666667,1.0,0.087179,1.0,1.0,1.0,0.085693,1.0,0,2,0.897132,1.0,0,Prime,0.003,0.011427339047000001,63.48561763153234,0.070038,0.0,8.43,12,2946.0437056661585,0.017141011437227818,4
30424.17,2835.3475,5,7,14,4,15,12,3.46,6,Standard,519.0,31.23051861811881,170,No,65.0355184718875,182.8236496356344,Low_spent_Large_value_payments,305.675581892478,0.0171,0.022929,1.0,1.0,0.107771,1.0,1.0,0.75,0.064457,1.0,0,1,0.912582,0.96,0,Prime,0.0171,0.022929,218.61363032683167,0.084842,0.0,20.759999999999998,180,2770.3119815281125,0.02292931965208336,11
17277470.0,1204.5225,8,6,22,7,25,24,8.59,7,Bad,2547.85,31.020747255058748,164,Yes,52.68073754080175,46.14120117594707,Low_spent_Medium_value_payments,301.6303112832512,0.0001,0.0437,1.0,1.0,0.250207,1.0,1.0,1.0,0.038275,1.0,1,0,0.917958,1.04,1,Near_Prime,0.0001,0.0437,186.12448353035248,0.206507,1.0,60.129999999999995,600,1151.8417624591982,0.04369950584978858,13
16590.27,1204.5225,8,6,22,7,25,24,8.59,11,Bad,2547.85,35.75536916004561,166,Yes,52.68073754080175,68.74363079308596,Low_spent_Medium_value_payments,279.0278816661123,0.1536,0.0437,1.0,1.0,0.231458,1.0,1.0,1.0,0.057024,1.0,1,0,0.899193,1.04,1,Near_Prime,0.1536,0.0437,214.53221496027368,0.18775799999999998,1.0,94.49,600,1151.8417624591982,0.04369950584978858,13
20091.86,1817.321666666667,7,7,30,5,44,25,8.85,14,Bad,2509.78,33.51075733063141,94,Yes,72.79866029832526,92.55238569765294,Low_spent_Medium_value_payments,296.3811206706885,0.1249,0.040036,1.0,0.783333,0.162997,1.0,1.0,1.0,0.0509,1.0,1,0,0.909014,1.04,0,Subprime,0.1249,0.040036,234.57530131441985,0.122961,1.0,123.89999999999999,1100,1744.5230063683416,0.04003618371428153,12
20091.86,1817.321666666667,7,7,30,5,44,25,8.85,14,Bad,2509.78,38.843295680777786,95,Yes,72.79866029832526,118.7361281031118,High_spent_Small_value_payments,250.1973782652296,0.1249,0.040036,1.0,0.791667,0.137598,1.0,1.0,1.0,0.0653,1.0,1,0,0.894606,0.96,0,Subprime,0.1249,0.040036,271.9030697654445,0.097562,1.0,123.89999999999999,1100,1744.5230063683416,0.04003618371428153,12
89870.98,7346.248333333332,1,4,3,3,5,10,11.08,2,Good,48.11,28.378993787505685,271,No,192.1457440906699,310.15431535599214,High_spent_Small_value_payments,492.3247738866713,0.0005,0.026152,1.0,1.0,0.067008,1.0,1.0,0.4,0.042214,1.0,0,2,0.931625,1.04,0,Prime,0.0005,0.026152,113.51597515002274,0.040855999999999996,0.0,22.16,50,7154.102589242662,0.02615206882540424,7
15350.03,998.1691666666668,6,4,34,3,24,14,18.35,15,Standard,2087.18,35.919664343206954,131,Yes,31.92462194484361,34.91361029910295,High_spent_Medium_value_payments,282.9786844227201,0.136,0.031951,1.0,1.0,0.283214,1.0,1.0,1.0,0.034943,1.0,1,1,0.933039,0.96,1,Near_Prime,0.136,0.031951,143.67865737282781,0.251263,1.0,275.25,336,966.2445447218232,0.03195116804029041,7
54525.94,4655.828333333334,3,5,10,4,9,12,11.02,10,Standard,157.1,32.007958647784875,225,Yes,131.08037267198603,163.31306689617568,High_spent_Medium_value_payments,421.1893937651717,0.0029,0.028148,1.0,1.0,0.090446,1.0,1.0,1.0,0.03507,1.0,1,1,0.936769,1.08,1,Prime,0.0029,0.028148,160.03979323892437,0.062298,1.0,110.19999999999999,108,4524.747960661348,0.02814799328841898,9
19826.67,1805.2225,6,3,33,5,10,15,11.47,8,Standard,2052.89,32.40406295709925,60,Yes,45.86892834472735,73.03955362871626,Low_spent_Large_value_payments,331.6137680265564,0.1035,0.025395,1.0,0.5,0.183595,1.0,1.0,1.0,0.040438,1.0,1,1,0.934131,1.08,1,Near_Prime,0.1035,0.025395,97.21218887129774,0.1582,1.0,91.76,150,1759.3535716552728,0.02539494904128774,8
19826.67,1805.2225,6,3,33,5,6,15,11.47,8,Standard,2052.89,24.87239529951441,61,Yes,45.86892834472735,148.99163437644913,Low_spent_Medium_value_payments,265.66168727882354,0.1035,0.025395,1.0,0.508333,0.147081,1.0,1.0,1.0,0.082488,1.0,1,1,0.892057,0.96,0,Near_Prime,0.1035,0.025395,74.61718589854323,0.12168599999999999,1.0,91.76,90,1759.3535716552728,0.02539494904128774,8
45285.96,4022.83,6,4,12,2,11,10,8.47,9,Standard,1077.91,30.93140709722796,101,Yes,46.97017764405022,105.71486140939464,High_spent_Medium_value_payments,499.5979609465551,0.0238,0.011673,1.0,0.841667,0.12416,1.0,1.0,1.0,0.026272,1.0,1,1,0.962045,1.04,0,Near_Prime,0.0238,0.011673,123.72562838891184,0.112487,1.0,76.23,110,3975.8598223559497,0.011673002498626983,6
57877.95,4531.1625,9,11,15,5,19,14,14.36,15,Standard,1805.92,37.33995015906984,204,Yes,204.4724625889849,79.98601610592523,High_spent_Small_value_payments,428.65777130508985,0.0312,0.045116,1.0,1.0,0.094581,1.0,1.0,1.0,0.017649,1.0,1,1,0.937222,1.0,0,Near_Prime,0.0312,0.045116,410.73945174976825,0.049464999999999995,1.0,215.39999999999998,266,4326.6900374110155,0.045115871857857016,16
17408.23,1397.6858333333332,6,3,16,6,27,13,14.51,13,Standard,1658.2,38.9173297941604,78,Yes,58.58963398172959,62.02153096994354,Low_spent_Small_value_payments,309.1574183816602,0.0952,0.041889,1.0,0.65,0.221034,1.0,1.0,1.0,0.044343,1.0,1,1,0.913707,1.04,0,Near_Prime,0.0952,0.041889,116.75198938248121,0.179145,1.0,188.63,351,1339.0961993516037,0.04188905941951195,9
17408.23,1397.6858333333332,6,3,16,6,27,13,14.51,13,Standard,1658.2,32.703206267785525,79,Yes,58.58963398172959,75.45661508130166,Low_spent_Large_value_payments,275.7223342703021,0.0952,0.041889,1.0,0.658333,0.19713,1.0,1.0,1.0,0.053948,1.0,1,1,0.904094,1.0,0,Prime,0.0952,0.041889,98.10961880335657,0.155241,1.0,188.63,351,1339.0961993516037,0.04188905941951195,9
7160.835,431.73625,10,9,16,5,23,16,10.51,11,Standard,1285.23,25.29197268222305,203,Yes,25.072510005662604,21.967712429951124,Low_spent_Medium_value_payments,276.1334025643863,0.1795,0.057939,1.0,1.0,0.63811,1.0,1.0,1.0,0.050765,1.0,1,1,0.891044,1.04,0,Near_Prime,0.1795,0.057939,227.62775414000745,0.580171,1.0,115.61,368,406.6637399943374,0.05793947238222498,14
7160.835,431.73625,10,9,16,5,28,18,15.51,11,Standard,1285.23,29.713973977010284,204,Yes,25.072510005662604,39.594444925364535,Low_spent_Medium_value_payments,258.5066700689729,0.1795,0.057939,1.0,1.0,0.597377,1.0,1.0,1.0,0.091498,1.0,1,1,0.850217,1.08,1,Near_Prime,0.1795,0.057939,267.4257657930925,0.5394380000000001,1.0,170.60999999999999,504,406.6637399943374,0.05793947238222498,14
7160.835,431.73625,10,9,16,5,28,18,13.51,11,Standard,1285.23,36.35262739043487,205,Yes,25.072510005662604,33.74494514158757,Low_spent_Small_value_payments,274.3561698527498,0.1795,0.057939,1.0,1.0,0.634003,1.0,1.0,1.0,0.07798,1.0,1,1,0.863765,1.04,0,Near_Prime,0.1795,0.057939,327.1736465139138,0.576064,1.0,148.60999999999999,504,406.6637399943374,0.05793947238222498,14
75654.81,6113.5675,7,6,12,1,10,14,11.4,6,Standard,1063.69,37.389127089040464,217,Yes,43.03785726464682,207.24348965728544,High_spent_Small_value_payments,621.0754030780678,0.0141,0.007039,1.0,1.0,0.101573,1.0,1.0,0.857143,0.033893,1.0,1,1,0.959061,1.08,0,Subprime,0.0141,0.007039,224.33476253424277,0.09453399999999999,1.0,68.4,140,6070.529642735353,0.007038577506037314,7
75654.81,6113.5675,7,6,12,1,7,12,11.4,6,Standard,1063.69,38.94434515858343,219,Yes,43.03785726464682,175.39850416252122,High_spent_Medium_value_payments,642.9203885728318,0.0141,0.007039,1.0,1.0,0.105146,1.0,1.0,0.857143,0.028685,1.0,1,1,0.96427,0.96,0,Subprime,0.0141,0.007039,233.6660709515006,0.098107,1.0,68.4,84,6070.529642735353,0.007038577506037314,7
58739.81999999999,4961.985,6,6,28,5,24,20,0.64,11,Bad,4161.7,29.00048865967593,105,Yes,193.74784760734485,93.49770680097342,High_spent_Medium_value_payments,458.95294559168167,0.0708,0.039039,1.0,0.875,0.092475,1.0,1.0,1.0,0.018839,1.0,1,0,0.942111,1.04,1,Near_Prime,0.0708,0.039039,174.00293195805557,0.053436000000000004,1.0,7.04,480,4768.237152392655,0.039038572070506934,11
52847.32,4607.943333333334,6,7,13,2,24,8,1.09,3,Standard,517.77,37.72363606080767,223,No,57.65777295450726,134.66017174282516,High_spent_Small_value_payments,528.4763886360009,0.0098,0.01251,1.0,1.0,0.114663,1.0,1.0,0.375,0.029217,1.0,0,1,0.958264,0.96,0,Prime,0.0098,0.01251,264.0654524256537,0.102153,0.0,3.2700000000000005,192,4550.285560378827,0.012509976535729576,9
49354.08,3924.84,10,10,17,8,43,25,29.55,7,Bad,4747.62,33.661347722734185,65,Yes,213.3981240835764,265.669947387293,High_spent_Small_value_payments,173.41592852913067,0.0962,0.054357,1.0,0.541667,0.044173,1.0,1.0,0.636364,0.067672,1.0,1,0,0.877939,1.04,0,Near_Prime,0.0962,0.054357,336.61347722734183,-0.010184000000000006,1.0,206.85,1075,3711.4418759164237,0.05435731565310262,18
30884.06,2301.6716666666666,5,10,30,7,23,20,15.78,11,Standard,2336.66,35.39483831196214,200,Yes,150.6905643397391,98.148883528988,Low_spent_Medium_value_payments,261.3277187979396,0.0757,0.065442,1.0,1.0,0.113489,1.0,1.0,1.0,0.042624,1.0,1,1,0.891888,0.96,1,Near_Prime,0.0757,0.065442,353.9483831196214,0.048047000000000006,1.0,173.57999999999998,460,2150.9811023269276,0.06544162006295837,17
13566.77,1130.5641666666668,6,7,6,2,16,17,6.96,6,Good,559.89,22.519232282320026,261,No,16.744331113477553,137.3257355242331,Low_spent_Small_value_payments,248.986350028956,0.0413,0.014798,1.0,1.0,0.220037,1.0,1.0,0.75,0.121359,1.0,0,2,0.863723,1.04,0,Subprime,0.0413,0.014798,157.6346259762402,0.205239,0.0,41.76,272,1113.8198355531893,0.014797509153018324,9
