Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,Default_Flag,Borrower_Tier
66755.64,5556.97,6,9,21,2,39,18,7.7,10,Bad,1349.83,38.45127544860389,117,Yes,73.23991176383934,High_spent_Large_value_payments,659.5985769009076,0.0202,0.013177,1.0,0.975,0.118676,1.0,0,Subprime
66755.64,5556.97,6,9,21,2,34,17,7.7,10,Bad,1349.83,34.34073986656891,118,Yes,73.23991176383934,Low_spent_Small_value_payments,205.1010904436401,0.0202,0.013177,1.0,0.983333,0.036902,1.0,0,Subprime
17950.55,1646.8791666666666,7,3,10,3,15,13,2.23,3,Standard,453.73,37.65857380751693,165,No,27.41569306677552,Low_spent_Small_value_payments,354.8384034526414,0.0253,0.016637,1.0,1.0,0.21533,1.0,0,Near_Prime
31302.34,2855.528333333333,6,9,33,5,46,25,12.85,11,Bad,1264.21,25.256854869954,71,Yes,77.32601844176902,High_spent_Small_value_payments,405.5016191806757,0.0404,0.02707,1.0,0.591667,0.141956,1.0,1,Subprime
31302.34,2855.528333333333,6,9,33,5,47,22,14.85,11,Bad,1264.21,25.370713036991766,74,Yes,77.32601844176902,Low_spent_Medium_value_payments,407.5181852373221,0.0404,0.02707,1.0,0.616667,0.142662,1.0,0,Subprime
69956.92,5530.743333333333,6,6,23,5,29,24,16.89,11,Bad,2338.26,38.88988205932532,173,Yes,152.88801626517255,High_spent_Small_value_payments,276.5456017730283,0.0334,0.027638,1.0,1.0,0.049992,1.0,1,Subprime
69956.92,5530.743333333333,6,6,23,5,29,24,16.89,11,Bad,2338.26,26.48417326509193,176,Yes,152.88801626517255,High_spent_Small_value_payments,469.9954481623629,0.0334,0.027638,1.0,1.0,0.084963,1.0,0,Subprime
30365.13,2353.4275,4,1,7,3,9,2,8.68,4,Good,1224.77,24.92429833532368,288,No,44.32074352168933,Low_spent_Large_value_payments,292.07963193578587,0.0403,0.018824,0.5,1.0,0.124055,1.0,0,Prime
59348.64,4685.72,6,6,16,4,42,21,8.17,14,Bad,2051.19,34.29967081978369,159,Yes,152.53096605986738,High_spent_Medium_value_payments,401.2379508675738,0.0346,0.032545,1.0,1.0,0.085612,1.0,1,Subprime
18105.32,1692.7766666666666,5,6,7,1,8,5,5.69,2,Good,211.46,26.361165862531905,321,No,13.311335329117172,Low_spent_Small_value_payments,245.38489674385949,0.0117,0.007859,1.0,1.0,0.144874,1.0,0,Prime
18105.32,1692.7766666666666,5,6,7,1,5,5,6.69,2,Good,211.46,33.98735053843786,322,No,13.311335329117172,Low_spent_Large_value_payments,355.7681441232321,0.0117,0.007859,1.0,1.0,0.210044,1.0,0,Prime
60381.32,5154.776666666667,4,3,15,4,26,13,8.72,4,Standard,1311.32,30.98117382149156,171,Yes,170.26378350824717,High_spent_Medium_value_payments,504.1192611034301,0.0217,0.033024,1.0,1.0,0.097778,1.0,0,Prime
60381.32,5154.776666666667,4,3,15,4,28,13,10.72,8,Standard,1311.32,33.81112171317409,172,Yes,170.26378350824717,High_spent_Medium_value_payments,476.5286522500769,0.0217,0.033024,1.0,1.0,0.092426,1.0,1,Near_Prime
9413.305,1072.4420833333334,8,5,19,5,28,17,13.75,13,Standard,1746.62,30.00470195301553,188,Yes,32.742096414043125,High_spent_Small_value_payments,260.5424312902441,0.1855,0.030502,1.0,1.0,0.242717,1.0,0,Near_Prime
9413.305,1072.4420833333334,8,5,19,5,23,17,13.75,13,Standard,1746.62,33.68915957447979,189,Yes,32.742096414043125,Low_spent_Large_value_payments,244.25598348161665,0.1855,0.030502,1.0,1.0,0.227545,1.0,0,Near_Prime
18761442.0,2703.5941666666668,1,4,3,2,14,11,7.88,5,Good,1255.12,39.83372687722057,227,No,35.39775361433377,High_spent_Small_value_payments,424.0371348322985,0.0001,0.013088,1.0,1.0,0.156784,1.0,1,Near_Prime
33199.13,2703.5941666666668,1,4,3,2,14,11,11.88,5,Good,1255.12,29.897546365230408,228,No,35.39775361433377,High_spent_Medium_value_payments,394.1063061754758,0.0378,0.013088,1.0,1.0,0.145717,1.0,1,Near_Prime
44983.95,3958.6625,9,9,26,7,17,12,3.22,16,Bad,2998.57,24.75993117068417,107,Yes,154.7434287772285,High_spent_Medium_value_payments,424.32228959497183,0.0667,0.03908,1.0,0.891667,0.107161,1.0,0,Prime
44983.95,3958.6625,9,9,26,7,16,15,2.22,16,Bad,2998.57,28.960839807125808,108,Yes,154.7434287772285,High_spent_Large_value_payments,440.1787675208902,0.0667,0.03908,1.0,0.9,0.111166,1.0,0,Prime
21803.94,1782.995,5,6,20,4,31,15,4.21,3,Standard,29.16,24.768564549167785,314,No,41.61953908733073,High_spent_Large_value_payments,362.7704941376733,0.0013,0.023329,1.0,1.0,0.203347,1.0,0,Near_Prime
28826.14,2167.1783333333333,7,7,28,2,42,17,19.45,10,Bad,1904.56,38.04899306720191,90,Yes,45.14385895708847,High_spent_Small_value_payments,302.2175261951782,0.0661,0.020821,1.0,0.75,0.139388,1.0,0,Subprime
91965.39,7877.7825,4,2,7,3,0,2,2.11,5,Good,188.21,38.7192060211604,276,No,210.9546515462873,Low_spent_Large_value_payments,226.1468203629356,0.002,0.026775,0.5,1.0,0.028703,1.0,0,Prime
91965.39,7877.7825,4,2,7,3,0,0,2.11,5,Good,188.21,27.27105335137348,277,No,210.9546515462873,High_spent_Large_value_payments,634.9277198539719,0.002,0.026775,0.0,1.0,0.080587,1.0,0,Prime
91965.39,7877.7825,4,2,7,3,0,0,2.11,5,Good,188.21,23.06103712343848,278,No,210.9546515462873,Low_spent_Medium_value_payments,503.0144305872962,0.002,0.026775,0.0,1.0,0.063844,1.0,0,Prime
15434.1,1288.175,7,10,31,9,33,15,18.57,8,Bad,4378.25,38.36801542527081,40,Yes,108.05150532401744,Low_spent_Small_value_payments,182.55666880791165,0.2837,0.083814,1.0,0.333333,0.141607,1.0,1,Prime
33498.79,2995.5658333333336,2,4,9,2,7,10,3.05,5,Good,646.04,27.99965403807972,316,No,32.30101331045959,Low_spent_Large_value_payments,411.585946307219,0.0193,0.010779,1.0,1.0,0.137353,1.0,1,Near_Prime
33498.79,2995.5658333333336,2,4,9,2,7,12,3.05,5,Good,646.04,40.55044798968736,318,No,32.30101331045959,Low_spent_Large_value_payments,341.1827136081904,0.0193,0.010779,1.0,1.0,0.113858,1.0,0,Near_Prime
13738.735,1328.8945833333337,7,6,11,4,23,15,2.92,5,Standard,365.03,27.553480237733,240,No,44.6466611340085,Low_spent_Medium_value_payments,314.06907058215853,0.0266,0.033572,1.0,1.0,0.236161,1.0,0,Near_Prime
33032.46,2842.705,8,7,20,2,27,10,8.68,12,Standard,891.29,34.956400109153826,160,Yes,35.275234367572835,High_spent_Large_value_payments,451.1427615207977,0.027,0.012405,1.0,1.0,0.158646,1.0,1,Near_Prime
31700.12,2635.6766666666667,5,5,12,3,15,4,11.02,8,Good,1302.53,32.73438053272048,336,No,45.66368582698031,Low_spent_Small_value_payments,388.8118887252932,0.0411,0.017319,1.0,1.0,0.147463,1.0,1,Prime
31700.12,2635.6766666666667,5,5,12,3,15,7,14.02,8,Good,1302.53,33.2995700200246,337,No,45.66368582698031,Low_spent_Large_value_payments,262.66887132483686,0.0411,0.017319,1.0,1.0,0.099621,1.0,1,Prime
32755.49,2765.624166666667,4,5,2,3,14,12,5.99,8,Good,1265.91,31.83929447110204,238,No,54.53842411161511,High_spent_Medium_value_payments,374.39502017641786,0.0386,0.019713,1.0,1.0,0.135326,1.0,1,Near_Prime
32755.49,2765.624166666667,4,5,2,3,19,12,5.99,8,Good,1265.91,35.9068584055694,239,No,54.53842411161511,High_spent_Medium_value_payments,403.5782321049453,0.0386,0.019713,1.0,1.0,0.145874,1.0,0,Near_Prime
28199.86,2090.988333333333,3,3,3,4,2,9,3.07,4,Good,500.84,23.889845482533392,170,No,85.02935949376669,Low_spent_Large_value_payments,225.4237417594776,0.0178,0.040645,1.0,1.0,0.107756,1.0,1,Prime
28337.76,2000.1702689880465,0,5,1,1,4,10,2.23,4,Good,680.16,38.74436832569357,303,No,152.1375550236154,Low_spent_Small_value_payments,336.9427948541648,0.024,0.076024,1.0,1.0,0.168373,1.0,0,Subprime
28337.76,2000.1702689880465,0,5,1,1,4,10,2.23,4,Good,680.16,30.80305658620079,304,No,152.1375550236154,High_spent_Small_value_payments,336.4613266900917,0.024,0.076024,1.0,1.0,0.168132,1.0,0,Subprime
140606.8,11876.233333333332,6,6,7,1,3,13,7.39,0,Standard,489.29,40.08820544010387,172,No,90.9175295307696,High_spent_Large_value_payments,1111.8015408095089,0.0035,0.007655,1.0,1.0,0.093608,1.0,1,Subprime
140606.8,11876.233333333332,6,6,7,1,6,11,7.39,0,Standard,489.29,32.648700578368576,173,No,90.9175295307696,High_spent_Large_value_payments,1044.5537615646808,0.0035,0.007655,1.0,1.0,0.087946,1.0,0,Subprime
81609.78,7084.815,5,4,2,3,7,2,6.94,2,Good,102.02,30.25997013563396,210,No,134.26010338575497,Low_spent_Small_value_payments,441.31990871864576,0.0013,0.018948,0.5,1.0,0.062282,1.0,0,Prime
81609.78,7084.815,5,4,2,3,3,2,8.940000000000003,2,Good,102.02,38.70802606028466,211,No,134.26010338575497,High_spent_Medium_value_payments,618.2166966169691,0.0013,0.018948,0.5,1.0,0.087247,1.0,1,Prime
55263.82,4881.318333333334,4,3,7,1,11,10,13.76,6,Standard,1051.33,24.401780818314425,247,Yes,28.177523490053115,High_spent_Large_value_payments,642.7652648018986,0.019,0.005771,1.0,1.0,0.131652,1.0,1,Subprime
55263.82,4881.318333333334,4,3,7,1,11,10,15.76,6,Standard,1051.33,30.65916789663884,249,Yes,28.177523490053115,Low_spent_Medium_value_payments,524.9836224987289,0.019,0.005771,1.0,1.0,0.107528,1.0,1,Subprime
86584.74,7228.395,5,5,9,3,9,11,2.93,2,Good,19.36,27.00382289563516,186,No,203.6098233190721,Low_spent_Small_value_payments,279.855862606093,0.0002,0.028164,1.0,1.0,0.038711,1.0,0,Prime
20558.68,1899.223333333333,10,7,25,5,23,18,9.25,12,Bad,2079.91,40.37702363348453,166,Yes,85.08651720386409,Low_spent_Large_value_payments,261.4639828645882,0.1012,0.044777,1.0,1.0,0.137596,1.0,1,Near_Prime
20558.68,1899.223333333333,10,7,25,5,25,18,9.25,12,Bad,2079.91,29.84616517009767,167,Yes,85.08651720386409,Low_spent_Small_value_payments,155.6404896048013,0.1012,0.044777,1.0,1.0,0.081906,1.0,0,Near_Prime
20558.68,1899.223333333333,10,7,25,5,23,18,9.25,12,Bad,2079.91,27.486388548750984,168,Yes,85.08651720386409,Low_spent_Large_value_payments,234.8411875926573,0.1012,0.044777,1.0,1.0,0.123586,1.0,0,Near_Prime
107991.54,8763.295,1,3,1,1,3,13,7.4,4,Good,1163.93,38.448979181489335,325,No,68.64103884295949,Low_spent_Medium_value_payments,629.2084065840515,0.0108,0.007832,1.0,1.0,0.071792,1.0,0,Subprime
15279.43,1254.2858333333334,8,9,23,5,36,16,1.26,10,Bad,2308.25,39.65682571485571,144,Yes,32.96347400928233,Low_spent_Large_value_payments,319.7747514484768,0.1511,0.02626,1.0,1.0,0.254743,1.0,1,Near_Prime
15279.43,1254.2858333333334,8,9,23,5,36,17,1.26,10,Bad,2308.25,36.827880268811846,145,Yes,32.96347400928233,High_spent_Small_value_payments,278.5332582414697,0.1511,0.02626,1.0,1.0,0.221888,1.0,0,Near_Prime
73052.94,5909.745,4,4,14,2,25,10,1.93,6,Standard,583.73,27.74516546037077,269,Yes,64.60393728610639,Low_spent_Medium_value_payments,597.4802250993363,0.008,0.01093,1.0,1.0,0.101084,1.0,0,Near_Prime
42331.14,3280.595,6,5,9,2,20,16,16.48,11,Standard,1288.78,38.490887458077935,157,Yes,48.32052040804102,High_spent_Large_value_payments,497.50114735875786,0.0304,0.014725,1.0,1.0,0.151603,1.0,0,Subprime
132387.52,10844.293333333331,3,5,5,2,2,10,8.95,2,Good,361.08,36.284800532344,300,No,145.65075809723578,High_spent_Large_value_payments,1018.9393841668732,0.0027,0.01343,1.0,1.0,0.093952,1.0,0,Near_Prime
132387.52,10844.293333333331,3,5,5,2,2,8,2.95,2,Good,361.08,38.56231637293861,301,No,145.65075809723578,High_spent_Medium_value_payments,960.065832036183,0.0027,0.01343,1.0,1.0,0.088524,1.0,0,Prime
16271114.0,1554.36,7,8,16,2,36,11,8.64,11,Standard,1882.8,29.15095771375893,162,Yes,17.310436942351195,Low_spent_Small_value_payments,363.1681189841919,0.0001,0.01113,1.0,1.0,0.233495,1.0,0,Near_Prime
14258.85,1135.2375,6,9,28,7,30,25,1.01,10,Bad,4295.5,29.78213063476657,28,Yes,54.79394526866179,Low_spent_Small_value_payments,288.85869311864724,0.3012,0.048224,1.0,0.233333,0.254224,1.0,1,Near_Prime
27061.84,2148.153333333333,4,5,11,3,27,20,2.01,2,Standard,936.1,25.28874518188524,198,Yes,44.00129215994483,High_spent_Small_value_payments,283.62489587817305,0.0346,0.020474,1.0,1.0,0.131971,1.0,1,Subprime
39284.17,3072.6808333333333,4,1,3,1,19,2,10.29,4,Good,1274.85,38.25049159025557,162,No,21.46038346571472,Low_spent_Small_value_payments,275.41500355547305,0.0325,0.006982,1.0,1.0,0.089604,1.0,0,Prime
39284.17,3072.6808333333333,4,1,3,1,17,2,10.29,4,Good,1274.85,30.35355239261395,163,No,21.46038346571472,Low_spent_Large_value_payments,358.6846639662799,0.0325,0.006982,1.0,1.0,0.116695,1.0,0,Prime
39284.17,3072.6808333333333,4,1,3,1,15,2,10.29,4,Good,1274.85,33.115885496450176,164,No,21.46038346571472,Low_spent_Large_value_payments,388.8113219712393,0.0325,0.006982,1.0,1.0,0.126497,1.0,0,Prime
18194.8,1695.2333333333331,9,9,23,7,48,24,26.52,11,Bad,2778.6,35.16076790931797,44,Yes,73.83190465781277,High_spent_Small_value_payments,274.07739582261644,0.1527,0.043527,1.0,0.366667,0.16158,1.0,0,Near_Prime
14592.03,947.0025,8,9,23,6,23,16,8.65,10,Bad,1673.76,28.061178644525256,120,Yes,55.29027463377206,Low_spent_Small_value_payments,231.52196665482668,0.1147,0.058323,1.0,1.0,0.244221,1.0,0,Near_Prime
14592.03,947.0025,8,9,23,6,26,19,8.65,10,Bad,1673.76,38.306274365295565,122,Yes,55.29027463377206,Low_spent_Large_value_payments,242.6416093031352,0.1147,0.058323,1.0,1.0,0.25595,1.0,0,Near_Prime
18937.61,1536.134166666667,8,8,28,6,29,20,1.76,14,Bad,1306.3,37.773795804681335,156,Yes,80.20836454771208,Low_spent_Small_value_payments,211.28323293246845,0.069,0.05218,1.0,1.0,0.137453,1.0,0,Near_Prime
18937.61,1536.134166666667,8,8,28,6,33,20,1.76,14,Bad,1306.3,29.31285225068205,158,Yes,80.20836454771208,Low_spent_Medium_value_payments,272.4137798904884,0.069,0.05218,1.0,1.0,0.177222,1.0,1,Near_Prime
31392.94,2782.078333333333,1,1,5,3,8,8,8.02,0,Good,1493.17,35.08542495809823,261,No,47.6981276707161,Low_spent_Small_value_payments,197.23444747736752,0.0476,0.017139,1.0,1.0,0.070869,1.0,0,Prime
31392.94,2782.078333333333,1,1,5,3,9,8,8.02,0,Good,1493.17,31.390100391575665,262,No,47.6981276707161,Low_spent_Large_value_payments,283.0092869972374,0.0476,0.017139,1.0,1.0,0.101689,1.0,0,Prime
31392.94,2782.078333333333,1,1,5,3,9,8,8.02,0,Good,1493.17,34.881880180915445,263,No,47.6981276707161,High_spent_Medium_value_payments,443.58532831826034,0.0476,0.017139,1.0,1.0,0.159387,1.0,0,Prime
11274.515,689.5429166666668,2,4,6,4,5,16,2.25,5,Standard,771.99,30.69603696736969,174,No,32.0336534398321,High_spent_Small_value_payments,279.34005977592767,0.0685,0.046389,1.0,1.0,0.404522,1.0,0,Near_Prime
11274.515,689.5429166666668,2,4,6,4,6,16,9.25,5,Standard,771.99,38.42753432799998,175,No,32.0336534398321,High_spent_Medium_value_payments,260.98983686826006,0.0685,0.046389,1.0,1.0,0.377949,1.0,0,Near_Prime
19841.34,1680.445,10,8,22,5,21,18,28.44,12,Bad,4355.7,35.70774191934314,20,Yes,52.754122277335824,Low_spent_Medium_value_payments,347.1507076078668,0.2195,0.031374,1.0,0.166667,0.20646,1.0,1,Near_Prime
19841.34,1680.445,10,8,22,5,16,18,28.44,12,Bad,4355.7,27.8877962284792,21,Yes,52.754122277335824,Low_spent_Small_value_payments,321.6333640317334,0.2195,0.031374,1.0,0.175,0.191284,1.0,1,Near_Prime
7905.96,683.83,8,8,16,7,36,14,9.36,11,Bad,2011.53,34.294745425526465,89,Yes,33.32043859314186,High_spent_Small_value_payments,263.3957640920966,0.2544,0.048655,1.0,0.741667,0.384615,1.0,0,Prime
15335.38,1429.948333333333,8,6,17,2,49,9,8.22,16,Standard,1988.83,31.34305484067389,152,Yes,24.639269007939664,Low_spent_Small_value_payments,231.62471704802505,0.1297,0.017219,1.0,1.0,0.161868,1.0,0,Near_Prime
15335.38,1429.948333333333,8,6,17,2,49,11,8.22,16,Standard,1988.83,31.226315661610737,153,Yes,24.639269007939664,Low_spent_Small_value_payments,266.7462003134629,0.1297,0.017219,1.0,1.0,0.186412,1.0,1,Subprime
27131.46,2251.955,6,7,10,4,9,18,2.47,3,Standard,105.34,34.080118263927986,239,No,67.42946420209589,High_spent_Large_value_payments,356.8924331192978,0.0039,0.029929,1.0,1.0,0.158411,1.0,0,Near_Prime
20397.855,1690.82125,1,3,8,1,19,5,9.04,6,Good,961.39,36.02058433880682,228,No,9.816433779978643,Low_spent_Small_value_payments,223.8258101940237,0.0471,0.005802,1.0,1.0,0.132299,1.0,0,Prime
42074.42,3587.2016666666664,4,1,7,1,0,12,2.29,4,Good,211.92,40.95652568963936,322,No,22.65287287863623,Low_spent_Small_value_payments,429.2859624053661,0.005,0.006313,1.0,1.0,0.119638,1.0,0,Subprime
42074.42,3587.2016666666664,4,1,7,1,0,12,5.29,4,Good,211.92,32.804889063433144,323,No,22.65287287863623,Low_spent_Small_value_payments,147.99938764911877,0.005,0.006313,1.0,1.0,0.041246,1.0,0,Subprime
122725.48,10059.123333333331,0,5,1,1,12,8,1.0700000000000005,0,Good,1080.92,36.30176296775082,336,No,79.27435075074544,High_spent_Medium_value_payments,760.3723231193085,0.0088,0.00788,1.0,1.0,0.075583,1.0,0,Near_Prime
122725.48,10059.123333333331,0,5,1,1,12,6,5.93,3,Good,1080.92,43.44602314469083,338,No,79.27435075074544,High_spent_Medium_value_payments,979.6522313837816,0.0088,0.00788,1.0,1.0,0.09738,1.0,0,Near_Prime
122725.48,10059.123333333331,0,5,1,1,16,6,5.93,3,Good,1080.92,27.98539419449752,339,No,79.27435075074544,High_spent_Medium_value_payments,863.8266526934807,0.0088,0.00788,1.0,1.0,0.085866,1.0,0,Near_Prime
76650.12,6558.509999999998,8,7,8,4,24,11,13.37,6,Standard,1636.01,30.99369866433505,190,Yes,129.620923481767,High_spent_Small_value_payments,584.2571549214342,0.0213,0.019761,1.0,1.0,0.08907,1.0,0,Prime
76650.12,6558.509999999998,8,7,8,4,24,10,13.37,6,Standard,1636.01,26.42499664336107,191,Yes,129.620923481767,Low_spent_Large_value_payments,618.7765719281776,0.0213,0.019761,1.0,1.0,0.094333,1.0,0,Prime
42870.09,3782.5075,5,4,12,4,18,22,14.02,13,Standard,840.82,29.960531600286068,187,Yes,106.62300671991356,High_spent_Large_value_payments,486.443459689449,0.0196,0.028181,1.0,1.0,0.128569,1.0,0,Subprime
42870.09,3782.5075,5,4,12,4,16,20,19.02,13,Standard,840.82,29.32458505250637,188,Yes,106.62300671991356,High_spent_Medium_value_payments,385.8583108417561,0.0196,0.028181,1.0,1.0,0.101984,1.0,0,Subprime
42870.09,3782.5075,5,4,12,4,13,20,17.02,13,Standard,840.82,40.18373265636918,189,Yes,106.62300671991356,High_spent_Small_value_payments,385.67024652387977,0.0196,0.028181,1.0,1.0,0.101935,1.0,1,Subprime
9001.345,811.1120833333333,9,6,17,5,13,23,9.37,16,Bad,1492.66,34.09872994119498,203,Yes,22.87519142925941,Low_spent_Medium_value_payments,293.67326862481195,0.1658,0.028168,1.0,1.0,0.361617,1.0,0,Subprime
9001.345,811.1120833333333,9,6,17,5,18,23,9.37,16,Bad,1492.66,35.879744416938856,204,Yes,22.87519142925941,Low_spent_Small_value_payments,279.63937113766025,0.1658,0.028168,1.0,1.0,0.344336,1.0,0,Subprime
27589.12,2343.093333333333,4,5,15,1,20,21,0.8900000000000001,3,Standard,99.33,31.54363330420705,199,No,22.087933891272627,Low_spent_Small_value_payments,399.3623691598665,0.0036,0.009423,1.0,1.0,0.17037,1.0,1,Subprime
12050.595,1159.21625,6,4,20,1,10,13,2.59,5,Standard,144.29,35.634255538153646,300,No,7.167790767928642,Low_spent_Small_value_payments,320.00514642920695,0.012,0.006178,1.0,1.0,0.275815,1.0,1,Subprime
14791.06,1499.5883333333334,7,8,15,3,50,19,4.92,10,Bad,2292.04,27.976634179924048,142,Yes,22.194640475743352,Low_spent_Medium_value_payments,306.6473024455692,0.155,0.014791,1.0,1.0,0.204351,1.0,0,Subprime
96040.56,7814.38,2,5,3,4,11,14,9.75,6,Good,105.89,34.28918231519501,294,No,182.19190935930465,High_spent_Large_value_payments,718.4224832373154,0.0011,0.023312,1.0,1.0,0.091924,1.0,0,Near_Prime
57242.61,4625.2175,9,7,19,6,42,23,26.33,12,Bad,4841.18,31.324924042947664,82,Yes,144.39087940232832,Low_spent_Small_value_payments,124.05933033377988,0.0846,0.031211,1.0,0.683333,0.026817,1.0,1,Near_Prime
15617.35,1579.4458333333334,0,2,1,3,7,0,0.57,2,Good,258.68,29.58085565910767,250,No,26.45046765013421,Low_spent_Small_value_payments,347.11004248892385,0.0166,0.016736,0.0,1.0,0.219628,1.0,0,Prime
23977.89,1834.1575,3,5,16,4,18,16,10.75,6,Standard,423.36,23.1711562143607,305,No,72.00967241916908,Low_spent_Medium_value_payments,233.06118343154307,0.0177,0.039239,1.0,1.0,0.126998,1.0,0,Near_Prime
23977.89,1834.1575,3,5,16,4,18,15,6.75,6,Standard,423.36,38.86515001556744,306,No,72.00967241916908,High_spent_Medium_value_payments,340.0523011493416,0.0177,0.039239,1.0,1.0,0.185299,1.0,0,Near_Prime
10484.96,1091.7466666666664,10,6,23,9,47,13,22.64,13,Bad,3345.76,25.886871476200767,62,Yes,59.77990402325282,Low_spent_Small_value_payments,195.2861120064028,0.3191,0.054706,1.0,0.516667,0.178711,1.0,0,Prime
10484.96,1091.7466666666664,10,6,23,9,47,15,17.64,13,Bad,3345.76,29.05436558946841,63,Yes,59.77990402325282,Low_spent_Small_value_payments,207.1702782595631,0.3191,0.054706,1.0,0.525,0.189587,1.0,0,Near_Prime
7534.185,892.84875,8,7,25,5,18,16,9.65,15,Bad,2391.27,38.01401152981976,200,Yes,17.492476937240518,Low_spent_Small_value_payments,255.9637384412706,0.3173,0.01957,1.0,1.0,0.286361,1.0,1,Near_Prime
7534.185,892.84875,8,7,25,5,18,15,10.65,15,Bad,2391.27,35.537856431453726,202,Yes,17.492476937240518,Low_spent_Large_value_payments,282.09336628799684,0.3173,0.01957,1.0,1.0,0.315594,1.0,0,Near_Prime
21809.35,1672.4458333333332,5,7,10,1,4,4,1.56,5,Good,739.01,35.644683681019366,255,No,16.392357587474066,High_spent_Large_value_payments,367.3009805129467,0.0339,0.009796,1.0,1.0,0.219488,1.0,0,Prime
17411.26,1267.9383333333333,1,2,9,2,4,3,7.41,3,Good,797.16,24.843174055736046,263,No,24.10314259915245,High_spent_Small_value_payments,312.90523530930443,0.0458,0.018995,1.0,1.0,0.246588,1.0,0,Prime
39593.77,3308.480833333333,2,1,5,4,8,9,1.7300000000000004,8,Good,1460.41,33.15279897576332,291,No,78.73686094293899,High_spent_Small_value_payments,364.7203680144471,0.0369,0.023791,1.0,1.0,0.110205,1.0,0,Prime
9683944.0,3308.480833333333,2,1,5,4,9,10,6.27,8,Good,1460.41,29.67502696849228,293,No,78.73686094293899,High_spent_Medium_value_payments,452.3768817439351,0.0002,0.023791,1.0,1.0,0.136691,1.0,0,Prime
33352.41,2671.207497770301,6,4,10,2,13,20,11.68,5,Standard,1422.2,40.5828731469536,190,No,175.7010567578088,Low_spent_Small_value_payments,439.1120265858151,0.0426,0.065751,1.0,1.0,0.164326,1.0,0,Subprime
102885.75,8543.8125,1,6,1,2,1,9,2.96,6,Good,624.01,29.799699884637214,254,No,155.2421980415278,Low_spent_Medium_value_payments,408.137235302539,0.0061,0.018168,1.0,1.0,0.047764,1.0,0,Near_Prime
102885.75,8543.8125,1,6,1,2,4,8,1.96,6,Good,624.01,39.94449099456242,255,No,155.2421980415278,Low_spent_Medium_value_payments,579.1453352217484,0.0061,0.018168,1.0,1.0,0.067777,1.0,0,Prime
102885.75,8543.8125,1,6,1,2,4,10,1.96,6,Good,624.01,31.10386932841077,257,No,155.2421980415278,High_spent_Small_value_payments,579.8057180161202,0.0061,0.018168,1.0,1.0,0.067855,1.0,1,Near_Prime
18756.78,1400.0649999999996,10,6,22,7,35,22,9.71,13,Bad,3536.4,31.93143046129665,64,Yes,77.47870599008185,Low_spent_Medium_value_payments,207.26116806876863,0.1885,0.0553,1.0,0.533333,0.147931,1.0,0,Near_Prime
81049.77,6817.1475,7,6,7,2,29,16,12.86,5,Good,417.22,39.03175645274509,163,No,72.01693628307022,High_spent_Large_value_payments,706.1051122239894,0.0051,0.010563,1.0,1.0,0.103563,1.0,0,Subprime
81049.77,6817.1475,7,6,7,2,29,16,7.86,5,Good,417.22,33.76933885885997,164,No,72.01693628307022,Low_spent_Medium_value_payments,323.9361797606745,0.0051,0.010563,1.0,1.0,0.047511,1.0,0,Subprime
36368.77,3229.730833333333,7,3,12,4,23,18,5.76,6,Standard,347.66,37.19161793955424,197,No,83.04488446676766,High_spent_Medium_value_payments,377.358863300832,0.0096,0.025705,1.0,1.0,0.116803,1.0,0,Near_Prime
36368.77,3229.730833333333,7,3,12,4,21,15,5.76,6,Standard,347.66,35.295927923120686,199,No,83.04488446676766,High_spent_Large_value_payments,404.5435028418749,0.0096,0.025705,1.0,1.0,0.125217,1.0,0,Near_Prime
18897.13,1345.7608333333335,9,7,32,8,33,23,26.39,13,Bad,3351.81,24.91795611423873,107,Yes,87.47634547871667,Low_spent_Small_value_payments,222.19118060021145,0.1774,0.064953,1.0,0.891667,0.164982,1.0,0,Near_Prime
37885.46,3047.1216666666664,4,7,22,6,30,8,9.61,11,Standard,2618.46,36.565393208152734,150,Yes,122.5557919062829,High_spent_Small_value_payments,233.9845942666253,0.0691,0.040207,1.0,1.0,0.076764,1.0,1,Prime
55246.77,4390.8975,4,4,20,2,25,8,11.19,6,Standard,1818.27,25.03251531313032,62,Yes,71.20560632937118,Low_spent_Large_value_payments,243.8262142947913,0.0329,0.016213,1.0,0.516667,0.055517,1.0,0,Near_Prime
55246.77,4390.8975,4,4,20,2,29,8,11.19,6,Standard,1818.27,25.10571126136672,63,Yes,71.20560632937118,High_spent_Large_value_payments,526.5868566275568,0.0329,0.016213,1.0,0.525,0.1199,1.0,1,Near_Prime
122579.04,10510.92,1,3,1,4,13,6,7.98,7,Good,1421.67,32.560404171234424,249,No,207.00407351489392,High_spent_Small_value_payments,698.816439031918,0.0116,0.019692,1.0,1.0,0.066478,1.0,0,Prime
