Customer_ID,County,Population_Density_Category,Annual_Income,Monthly_Inhand_Salary,Outstanding_Debt,Num_of_Loan,Total_EMI_per_month,Credit_Utilization_Ratio,Credit_History_Age,Num_of_Delayed_Payment,Monthly_Balance,Default_Flag
9367,Bomet,High,759694.5432926646,96410.37089199875,224143.2224567883,7,8000.0,0.6445998408395042,98,10,18657.912137560656,1
9368,Trans-Nzoia,Very High,1241427.5652218391,83674.74239838969,481114.14165176265,0,8000.0,0.6374237136468504,153,6,18167.673009931365,0
9369,Laikipia,Medium,945301.7932013213,54546.414541068356,71283.00546551702,3,8000.0,0.05074618238472172,101,0,22327.430389871104,0
9370,Migori,High,1023892.6307603584,74837.1076218868,306605.51682650327,2,8000.0,0.8341247980868491,220,2,16082.756265537651,1
9371,Meru,High,1332656.7598612662,72629.46743445467,327904.2911369933,0,8000.0,0.22329392874214976,78,1,4236.137315838334,0
9372,Makueni,Very High,1065591.8884093177,69380.42506445806,139572.65879055683,6,6630.24588849535,0.9434840276843435,229,0,21452.44148179159,0
9373,Kitui,Medium,870056.7953997172,69836.67319304225,239194.12088408865,6,8000.0,0.545036068089908,137,2,35638.869941622965,1
9374,Mandera,Medium,775486.8200428787,94628.0064584554,237404.78163389926,1,8000.0,0.39785513739414613,55,1,14715.316895112574,1
9375,Bungoma,Very High,466529.05810132844,104917.92597152106,380430.5442454612,7,8000.0,0.13254266301507991,47,1,24196.197512758976,0
9376,Kisumu,Very High,508400.5784089174,74362.54796246567,76962.34107932038,2,8000.0,0.6628851007012379,116,1,36214.77815737319,1
9377,Meru,High,1113948.5280216523,77457.3549989817,475498.1974927082,1,8000.0,0.3738075536845369,143,2,41293.800470450224,0
9378,Nakuru,Very High,406030.3500305071,54537.66640492264,22035.569677249732,3,8000.0,0.9166784067093313,137,2,14454.516120311826,1
9379,Samburu,Very High,1152823.026176989,100419.97103998915,300852.3516440464,0,8000.0,0.8215451716837502,61,2,25302.84728722483,1
9380,Bungoma,Very High,1100848.3901342677,65120.901078203184,145171.12822622032,4,8000.0,0.16197145192068702,208,1,12238.919586286904,0
9381,Nyandarua,Medium,683754.7025233213,68655.52951717794,307239.19125543634,6,8000.0,0.46191835657517255,71,3,22427.51979655361,1
9382,Kitui,Very High,945394.5223317835,86857.13362466538,170650.52326266526,0,8000.0,0.44969809727644694,225,1,11056.678707542449,1
9383,Nakuru,High,1044048.7496302916,79213.15816405935,411523.12879950163,3,8000.0,0.6878978834794811,195,1,17646.29180005775,1
9384,Taita-Taveta,High,922990.3605646299,83240.39502389626,262064.58720246947,0,6088.47996563828,0.29565309046913146,145,1,37644.17034487598,1
9385,Migori,High,1207805.8807451488,85191.57515334777,199668.74818290953,6,8000.0,0.8026000759904721,45,1,36133.01457814401,0
9386,Homa Bay,Very High,551976.0295935544,74877.0740891119,115472.3528477996,7,0.0,0.8973070127491686,218,3,32559.129742085053,0
9387,Kericho,Medium,1026041.4776846262,88243.84998819287,296545.0057481577,0,8000.0,0.547105656606242,50,2,19867.814012765397,1
9388,Kajiado,Very High,747771.235513054,49392.0152387317,304042.9592782391,0,8000.0,0.8845268268523684,231,1,28911.221435912063,0
9389,Vihiga,Very High,465469.3509559862,99534.63219005674,206439.43129284395,3,4083.6613599667107,0.34282450055945113,231,2,31880.886577859965,1
9390,Tana River,High,609943.368805299,72274.7652352512,253526.30052472683,7,4367.512463188561,0.33559948581115556,41,2,23241.335143593213,0
9391,Nyandarua,Very High,768878.6412175242,88098.04459045417,283901.78146989906,0,8000.0,0.7010090179474878,183,2,3667.2165448828273,1
9392,Machakos,Medium,905813.6500443902,82390.00578297682,326936.3927883815,5,8000.0,0.44992713211926655,59,1,16398.342638055095,1
9393,Wajir,High,674728.4178702277,45032.88285137706,130201.03506447417,4,8000.0,0.298539379193407,200,3,10984.256208182467,1
9394,Samburu,Medium,773476.0056173487,78276.19459038001,194728.08151340534,7,8000.0,0.3286755673267853,44,3,14913.849435775268,1
9395,Nakuru,Medium,801007.7616978352,43306.83262515062,323319.0530885759,7,8000.0,0.7991273538546546,139,4,3001.308367430811,1
9396,Trans-Nzoia,Medium,680112.4509240603,82410.97472464458,237291.39206942308,6,8000.0,0.6322976462844013,70,2,7878.252259479546,1
9397,Kiambu,Very High,758360.827760951,78260.04312596653,24809.715213465446,6,8000.0,0.7623180183753213,238,0,2762.4908442788255,1
9398,Laikipia,Very High,1043238.7380782793,55810.33090113489,441064.0809467807,4,8000.0,0.4214975313328378,17,1,25486.62232662146,1
9399,Homa Bay,Very High,1312240.234437927,77825.19127193447,351575.52186780196,2,8000.0,0.8949378025864222,236,2,43744.930435085,1
9400,Marsabit,Very High,952083.361083042,67873.21315489859,40126.05479395116,7,8000.0,0.8516359470483589,6,2,5090.011075185588,1
9401,Meru,High,932907.9360872965,72544.8375599431,171196.40943604882,2,8000.0,0.08221029150310094,89,0,23306.07624658913,1
9402,Elgeyo-Marakwet,Very High,879905.643686841,36194.652967940565,438714.10806665523,2,2395.9439864866126,0.3784471397121278,169,1,13179.723496689443,1
9403,Taita-Taveta,High,802274.7032788553,56427.57461623551,304672.3760247001,2,8000.0,0.11652989574360088,171,2,25340.248375177885,0
9404,Kirinyaga,Medium,1043942.8460036904,63194.4375502481,76921.64612055835,7,8000.0,0.2640209634837085,181,4,21215.715479150123,1
9405,Tana River,High,1145792.0228924213,57944.84434683705,14965.197936350189,4,8000.0,0.8831160572107343,180,3,16750.66675877556,1
9406,Turkana,Very High,609591.0102673875,67118.54059205086,38485.49436394629,7,8000.0,0.8563282512853677,8,3,20417.37928444495,1
9407,Mandera,High,1159570.8738463973,64916.90427907805,191131.36229706634,2,8000.0,0.10048681947242542,183,2,11737.365100701092,1
9408,Nandi,Very High,1306363.460443068,79525.71864698063,330262.9832310573,1,8000.0,0.08219788914595426,184,3,25524.424852856297,1
9409,Machakos,Very High,648095.8758624131,34020.95927220796,65824.26967856372,5,8000.0,0.6313039923212318,178,1,36673.69388827582,1
9410,Nyamira,High,1130171.4929721658,104887.15007468828,318374.13060725876,3,8000.0,0.2622627371497112,153,7,35801.613924309655,1
9411,Kiambu,High,1308844.833360651,65771.72949665408,144579.11332871637,5,8000.0,0.05199992524142658,179,0,20222.66448247592,0
9412,Wajir,Medium,1078965.900442655,70403.9384736576,27046.158530110493,3,8000.0,0.7996628414657879,77,1,28481.850605558,1
9413,Kirinyaga,Medium,856009.3218575387,83919.56169246255,208224.89810903074,4,8000.0,0.39585078772686255,144,0,15664.780084800957,0
9414,Embu,Medium,1094706.4736099702,101083.580851037,486843.02684025315,7,8000.0,0.42547754423754036,113,4,22729.7114335624,1
9415,Bungoma,Medium,696870.2455265461,66163.16551744452,411222.63360168395,3,8000.0,0.14830639681292465,189,0,19833.483709594846,0
9416,Kakamega,Medium,821863.9610352411,85340.40233393526,190113.1859772953,3,3281.467640700148,0.47771917815055415,134,1,20879.286140530956,1
9417,Kajiado,High,716838.5271818499,64935.83651479293,274875.8474314333,6,8000.0,0.7485946255390604,35,1,23848.622399109445,1
9418,Isiolo,Medium,563199.8762864817,89103.76648593895,180176.68997846986,0,8000.0,0.3196695613595354,65,1,25127.218794103086,1
9419,Busia,High,910377.7881603861,85457.08916177915,13703.705334072903,7,8000.0,0.7950847840523835,174,2,26746.49100804574,0
9420,Narok,Medium,976011.4463636288,59010.667148782835,176918.05121527563,2,8000.0,0.6352009669774096,185,0,15206.092470531883,0
9421,Laikipia,Very High,1065587.375360533,83685.40265758845,326625.4363259184,6,8000.0,0.42359430549646765,211,0,23710.79544616952,0
9422,Migori,Medium,200000.0,53590.78666646807,108786.76596704713,2,8000.0,0.5041805873031018,25,2,18042.340494642936,0
9423,Kajiado,Very High,945674.0797412,63878.50201447982,378504.26802692824,6,8000.0,0.15059197635714355,115,3,21658.11271762241,1
9424,Garissa,High,919713.6769434392,54908.7324708842,383716.14567073516,6,8000.0,0.8545074884188683,35,1,14931.654362006708,0
9425,Turkana,Medium,627316.4266847918,75013.91155881986,195876.05993970524,0,8000.0,0.854470829049795,50,3,18085.682038721978,1
9426,Nyamira,High,788893.370016604,89975.2502047739,263330.09551048285,4,5499.622922403443,0.3942063818202864,209,3,-3195.0995821188008,0
9427,Garissa,Medium,1088572.4175998208,56361.099682660686,406232.1571516187,1,8000.0,0.6430582715090779,17,1,33808.74017777968,1
9428,Samburu,High,924349.7365151765,81013.6606111424,293562.2266930253,4,8000.0,0.7381563547325505,121,1,16661.287205531513,1
9429,Kilifi,Medium,895561.6703678834,71371.43899502826,425096.2973922923,1,6670.132418711501,0.7931330068989819,44,2,34080.65246341251,1
9430,Vihiga,Medium,1123230.744072914,59599.09375940537,39468.828603977454,1,8000.0,0.7022027305303329,71,1,20649.068491673996,1
9431,Kirinyaga,Very High,1478709.7355310875,68669.87435717444,180188.59267145596,6,8000.0,0.5010234812126211,220,3,21364.959398653285,1
9432,Kajiado,High,839356.7124252118,83683.28952530923,210672.35101990777,0,8000.0,0.678061330555371,127,1,37764.6491851959,1
9433,Migori,High,961692.892864622,89103.46410132403,399243.2918748176,4,8000.0,0.9026795359801051,208,2,31661.559228596634,1
9434,Migori,High,677102.8666190088,79612.47680551109,250107.4800498162,2,8000.0,0.4742898443869819,181,1,1157.7243089382246,1
9435,Baringo,High,1436194.9087708127,74444.28896177701,161443.98131858074,7,8000.0,0.12358652420715355,18,3,35596.627105136664,1
9436,Makueni,High,765046.4474672866,75343.83923597337,236663.2837829797,6,8000.0,0.7777288515367953,67,2,8457.707164057409,1
9437,Marsabit,Very High,448027.14687138906,64025.217786774105,312396.23288649897,5,8000.0,0.6991300733739648,23,0,23685.79870291465,0
9438,Kericho,Medium,1055445.6324767582,76453.3349483725,212139.82720612147,4,8000.0,0.31723690202981353,152,2,30370.48234693912,0
9439,Kirinyaga,Very High,497457.07273491414,52946.71653675326,350577.67863384716,4,0.0,0.579423897032281,160,1,22247.22014082502,1
9440,Nyandarua,High,1223757.2458035585,73221.20093673948,263972.57539969287,5,8000.0,0.11556617742423408,144,1,9980.41502670135,0
9441,Kisii,High,1047323.405031169,100490.01445180002,213741.24903453555,1,8000.0,0.48112657651606666,35,2,27453.801585402827,1
9442,Migori,Medium,643021.4455437001,68415.80833815508,391483.3120409382,1,8000.0,0.40913112525961565,134,2,19297.781054003313,0
9443,Uasin Gishu,Very High,1067644.6587035963,91817.85462044369,422648.1269036677,2,8000.0,0.27570111727617513,210,3,35375.475743746785,0
9444,Bomet,Medium,816548.0525198448,85064.0162204408,390222.61016771884,7,8000.0,0.1883781407185241,192,3,25626.181909015882,1
9445,Turkana,Medium,1006695.646208783,96567.38910548552,153231.27232466964,5,8000.0,0.3593443215329436,141,3,25625.702797613783,1
9446,Nakuru,Very High,579662.2344482781,28081.979378075055,392978.95226113725,5,0.0,0.8925127226522495,68,2,25990.735610239357,1
9447,Marsabit,Medium,564289.4768872629,77655.88235757979,370193.6601643099,2,2139.694507103086,0.5123289062570102,155,2,29444.830470451,0
9448,Isiolo,Very High,979467.4112939986,83820.75672175584,112601.98423810184,5,1819.2630646630223,0.23101995610609682,153,4,19356.04504199314,0
9449,Vihiga,Very High,1370970.7061055144,86975.69014960165,209822.11709249805,1,8000.0,0.8018866776126126,83,1,30007.51528152852,0
9450,Taita-Taveta,High,738716.3263285102,93019.2054909742,399345.65915730677,4,8000.0,0.2924771896215381,147,2,43437.60889953147,1
9451,Siaya,Medium,719804.1506344557,85446.18599566672,364647.70122477884,1,8000.0,0.7724526847570439,85,0,34691.07811130113,1
9452,Nairobi,High,815320.4542231805,78548.69935708863,186983.80655530433,3,8000.0,0.06501582821780329,152,0,25531.969676521025,1
9453,Kajiado,Medium,569155.5291771705,60618.42395525878,119453.83211741124,3,8000.0,0.8810372416166341,44,5,20400.0454563069,1
9454,Bomet,Medium,1038201.4508215446,46456.64596739208,405996.67327300744,1,8000.0,0.5310697212286704,129,0,17673.123964537175,1
9455,Kakamega,High,1125507.2890856399,95089.78431594551,317504.9043909672,2,8000.0,0.7369054374282934,98,1,16361.085441142155,1
9456,Makueni,High,1020553.4530855884,65890.58577272866,254345.33572090667,1,8000.0,0.3327974456166341,43,2,29797.898208805833,0
9457,Busia,High,857559.6522209267,69746.20541565538,153784.96857528915,4,8000.0,0.811413807239143,206,3,17629.750388242588,0
9458,Busia,Very High,643793.8931174036,88583.39355995893,336375.6341190079,3,8000.0,0.6724878921281481,55,3,18119.31290467444,0
9459,Meru,Medium,1415824.5451360159,74713.95881440758,125699.39407549311,0,8000.0,0.09239825269529017,139,0,1271.2666991937294,1
9460,Murang'a,Very High,685639.6541500313,57640.95175961515,141482.1367471585,2,8000.0,0.08655766017366251,31,2,30236.972485753424,1
9461,Busia,Medium,679711.7532427205,49387.71107501928,298205.20719941,0,8000.0,0.3749304927369343,182,3,26788.689859888636,0
9462,Nyeri,Medium,452037.2248888987,69622.50709752909,368740.8114393711,2,8000.0,0.09669094009985019,105,3,25416.94986168514,1
9463,Kilifi,Very High,544558.7909022105,76438.73095922302,267102.7957245153,7,8000.0,0.08897165344237681,25,0,24557.18038871575,1
9464,Nyandarua,Very High,987404.0903363184,86943.31013872073,206515.84462785145,0,8000.0,0.3898713344203908,110,3,31721.763960091434,0
9465,Nyeri,Medium,793305.1924771683,73126.36688336657,356427.51552992145,0,8000.0,0.2577440054409927,158,2,8475.759080196289,1
9466,Nairobi,High,684028.7138611409,75300.03375826505,111375.17096916505,5,8000.0,0.3657528397047323,141,2,7530.260165220216,1
9467,Taita-Taveta,High,700549.6588778541,55202.00192718487,135918.43309223012,6,8000.0,0.4131524718434869,116,2,19113.464426997005,1
9468,Machakos,High,771560.7622777035,90619.78376389266,380390.6332126415,1,8000.0,0.12711281613411046,109,1,20111.457634534556,0
9469,Wajir,High,733903.6165836793,120196.31526102014,108161.78688707727,2,8000.0,0.5953487931380055,160,2,27025.314976188063,0
9470,Nyandarua,Medium,1250666.7739888509,94517.87530692261,35914.55965039393,5,8000.0,0.3630998962305764,133,3,17034.689365597744,0
9471,Homa Bay,High,807010.056620577,93160.57819836606,131525.85110914518,3,8000.0,0.7346705325103312,26,3,10187.900587242326,0
9472,Bungoma,High,936446.9787969452,80176.65168177242,380510.1142312091,0,8000.0,0.9421105300065484,208,1,24282.32168961737,1
9473,Meru,High,914801.7101899409,59323.47448024321,357210.0719257181,1,8000.0,0.3933794304668108,216,3,25241.908160740513,1
9474,Kisii,Medium,923289.8452276525,62073.39172198725,74370.16436957684,4,8000.0,0.7177504307367794,146,0,27630.592855966242,0
9475,Marsabit,Very High,807345.1005745562,84879.69764467925,151567.57109052874,2,8000.0,0.31571484595356053,180,3,17116.204682834566,1
9476,Garissa,High,781434.3726027876,88361.92884066734,71437.93372632604,2,8000.0,0.7801306809122587,138,1,22604.884903965856,0
9477,Nyamira,Medium,1060777.824645043,60913.01322690284,326386.14793122164,7,6179.817321693212,0.6647015718269339,95,5,1423.960287153288,1
9478,Mombasa,Medium,954918.061528752,81818.53234877712,103220.10911314748,3,8000.0,0.2742935581093933,76,2,20824.011843652526,0
9479,Bomet,High,710366.0296197606,76696.86787855905,304093.93300274166,0,8000.0,0.46457518680726995,146,5,38037.18727750327,1
9480,Murang'a,Very High,200000.0,82427.28175664305,225189.94931410445,1,0.0,0.7755387740302161,93,2,25978.11891425291,0
9481,Kakamega,Very High,748260.7579962184,80366.28237708818,261262.7722869017,7,8000.0,0.6885112591509905,117,4,11385.000166518774,1
9482,West Pokot,Very High,559917.1948533275,81139.3923395553,48680.13507499837,0,8000.0,0.07846485447738857,157,2,10347.391299010013,1
9483,Samburu,Medium,669181.7209209232,45818.776448934645,357090.93345384323,1,8000.0,0.051390880596041404,231,2,27131.488945145677,0
9484,Garissa,High,569467.9409874193,102358.11594119755,435578.4134309178,3,1600.4873449530678,0.7284709719395929,44,2,31355.99380746922,0
9485,Kisumu,High,1189890.1375267264,96230.18231407744,427638.3006738947,0,8000.0,0.4582863015180395,201,2,7125.212019894343,0
9486,Makueni,Medium,1188122.2791125225,74775.66697786296,257691.18304730335,4,8000.0,0.5103370366675836,89,2,5487.539314278907,0
9487,Nandi,High,1089507.946756362,57298.513160142786,4139.965575430018,7,8000.0,0.9181843812602333,210,1,11520.513246526856,0
9488,Baringo,High,816534.9185203086,83448.28904511496,206515.43578310643,3,8000.0,0.1689940922010133,62,0,32687.47298471551,1
9489,Garissa,Very High,733524.6699560196,53071.05097595103,282215.753274136,3,8000.0,0.07899361647938553,60,2,30540.878331526503,1
9490,Narok,High,526383.1387931069,100154.27242518136,266104.720018152,2,8000.0,0.2200741213581605,65,1,12443.816971096046,0
9491,Garissa,High,1128598.7988806863,72578.77114294868,64543.406316254375,1,8000.0,0.6912858125720838,58,1,33620.72474247003,1
9492,West Pokot,Medium,1117155.6371218055,66053.71917577734,335353.52909613977,7,8000.0,0.2139501185375396,227,1,16121.54916922395,1
9493,Isiolo,Medium,1023193.8885918786,83754.62858514882,342529.96441491204,5,8000.0,0.5257834373294704,106,1,33910.99456946956,0
9494,Mandera,Very High,622853.3323729243,67956.71484281107,342842.2622380501,0,8000.0,0.820081717667625,156,6,29349.992739161862,1
9495,Meru,Medium,815736.6531435987,70799.69797581833,163952.1546185338,1,8000.0,0.8063412437310655,177,0,39284.977855219,0
9496,Kericho,Very High,870129.9647773145,63096.1212532005,76116.95438160206,3,8000.0,0.23924905601643098,195,1,7316.4061448969605,0
9497,Lamu,Very High,458269.52845642605,84376.2870989357,191343.37430623852,0,8000.0,0.8574720594941039,82,3,26029.99890814139,0
9498,Bomet,High,1257206.650617305,79612.54711143638,391487.44378118584,7,8000.0,0.9444482328948703,238,2,8750.407059882838,1
9499,Elgeyo-Marakwet,Very High,562070.4957311603,90755.19989924805,133802.83531920495,7,8000.0,0.9266165858189073,117,2,4464.55862989291,1
9500,Tharaka-Nithi,High,705095.9421895231,50623.31746317979,145817.85159350894,4,8000.0,0.8520719896736882,171,3,21686.15378614181,0
9501,Turkana,Very High,457035.36485978775,56742.26432444235,122710.21265204034,1,8000.0,0.10680489305387018,63,1,13462.42581205515,0
9502,Nyeri,Medium,849109.6432816772,67235.86025085078,199594.30578156712,1,6714.024410583761,0.6144625299623352,124,1,8416.815958482726,1
9503,Kisumu,Medium,837866.1317110999,91668.62171663465,299791.09939889127,4,8000.0,0.445965541151228,114,0,26694.954344358437,1
9504,Kakamega,Medium,1145038.5297696323,53624.00436966839,331261.030426129,7,8000.0,0.30136735711717727,147,0,13523.104585652689,1
9505,Bungoma,Very High,663108.3930058298,62256.401059934244,98565.92811852277,5,8000.0,0.33396551480992664,169,1,14481.615694567387,1
9506,West Pokot,Very High,628669.7014365708,96306.50076628727,371440.42846620927,5,8000.0,0.8987728844884747,190,1,13476.540361840749,1
9507,Machakos,High,920042.5027672618,82945.29836123057,388338.35397557676,3,8000.0,0.9068209342889014,61,5,17584.544878223092,1
9508,Narok,High,381137.33200705244,91205.0971193077,215711.78592887678,5,8000.0,0.14113480718158988,174,4,24620.397880549193,0
9509,Meru,High,1232871.630787253,73633.7265743665,83605.67718210496,1,8000.0,0.23330310469227084,138,1,40551.5824119856,1
9510,Kajiado,High,569590.107253568,101524.62148281909,400815.83507110924,2,8000.0,0.8761708533648854,80,2,11111.628649995317,1
9511,Garissa,Very High,1354249.3369235273,53233.782618329264,295011.67564419715,2,8000.0,0.6025324519900668,149,1,22653.21394192039,1
9512,Isiolo,Very High,701988.744688832,71783.84162088767,478450.2098088314,0,8000.0,0.6856628434289233,81,4,35846.73467274995,1
9513,Laikipia,High,543279.8329186604,70551.48899043967,77291.49286961582,4,8000.0,0.36276128035035177,22,4,17159.410146524282,1
9514,Nandi,Very High,1045770.2542129236,70736.92178400165,284942.85775737005,3,8000.0,0.2671727929103977,164,1,29897.593538337533,0
9515,Tharaka-Nithi,Very High,1031377.1801836279,56167.33780797922,426116.2946858873,2,8000.0,0.4509325216279392,205,0,21058.613358597908,1
9516,Laikipia,Very High,1037437.5238057082,83317.18787711707,305803.7093125911,0,8000.0,0.35667899793932956,145,0,18578.284917904708,0
9517,Kwale,Very High,925147.2068521663,56630.677447200054,0.0,6,8000.0,0.9000809777192961,141,2,16325.55005013847,0
9518,Bungoma,High,1459930.482499766,55014.663125979125,0.0,0,8000.0,0.1984241636168625,18,1,13572.280727304702,0
9519,Kitui,High,562622.5811616501,36106.445764365104,465701.36348779907,5,5744.0368628967935,0.9425442400303365,124,2,17696.270003642378,1
9520,Isiolo,Very High,1240397.8475817593,63867.62939835664,176138.08044006728,1,8000.0,0.8658097416775786,156,2,33030.745906099866,0
9521,Kajiado,Medium,497773.78326384485,77200.59689413685,307282.456380406,3,8000.0,0.5640378498348078,10,1,18978.210504120943,0
9522,Bungoma,High,1312973.8651201872,79326.78596351368,93965.01899523757,6,8000.0,0.35818343916928036,205,9,5370.996744458358,0
9523,Lamu,High,988151.596003123,71639.45100748936,181723.9177868712,6,8000.0,0.7012798460151707,8,4,22819.379551152182,0
9524,Isiolo,Medium,1289841.3581193779,64955.183927117505,364486.72286307754,6,8000.0,0.4825980294992001,132,1,10529.02094252439,0
9525,Nandi,High,1123032.0913248798,68916.80157169976,283912.62009047973,6,4287.684030326536,0.38744221557087455,202,5,34219.19913590228,1
9526,Kwale,Medium,356346.3480603942,64880.773860008645,195988.62752873424,5,8000.0,0.34927085190320417,47,3,11840.160546353429,1
9527,Machakos,Medium,815500.3245882054,105809.20784660973,345808.8699143415,5,8000.0,0.1221578715371933,47,2,12690.745267648406,1
9528,Bungoma,Very High,586695.8566724528,56575.369805438706,243284.83453115498,6,8000.0,0.441212445547125,30,3,16961.170667486105,1
9529,Tharaka-Nithi,High,1273441.4540903303,63369.65810900296,370150.63908308785,7,8000.0,0.27305515203892156,101,1,22034.937482597106,0
9530,Kakamega,Medium,1100149.2157598645,74992.62047168547,198452.56687914385,2,8000.0,0.06753508633011043,85,1,12225.925701261636,0
9531,Makueni,Very High,937853.9769677978,58557.601429935,285349.5112244915,4,8000.0,0.25997205305813775,80,2,31011.39511526242,1
9532,Murang'a,High,796879.1008247345,75691.39713397139,489878.23923327675,5,6404.263799802722,0.26128956515551716,157,1,28955.77819629254,0
9533,Migori,Very High,1005881.9615155143,50428.2149717274,268929.77745134843,1,0.0,0.32200346296250926,110,4,17962.196641875344,1
9534,Nyeri,Very High,660463.9114344536,76857.87424632531,333165.6529349558,2,8000.0,0.900821890915789,93,1,23418.06618676889,1
9535,Garissa,Medium,970331.7199870935,68336.27021873527,40335.879001384485,0,8000.0,0.8596843974611664,131,3,24106.391781067818,1
9536,Vihiga,High,869183.2709548252,63820.071519983874,267602.80423279165,7,8000.0,0.07881502765631707,187,4,10387.297245176827,0
9537,Wajir,Very High,695806.3399469567,70622.0602819018,274571.95288421435,5,8000.0,0.264363882407745,172,2,38202.511926333784,0
9538,Tharaka-Nithi,Medium,1073865.1458698348,66885.65587933737,104564.1036802112,4,8000.0,0.4480321672191918,65,0,18847.607754529166,1
9539,Kakamega,Medium,1371452.723062208,68956.99240330781,217510.91130483747,0,8000.0,0.3000036594257717,130,3,34747.87194618413,1
9540,Kwale,Very High,542914.8106126199,86499.17096919952,215170.58042165628,5,8000.0,0.4057180714158988,51,0,28727.76439259914,0
9541,Siaya,Very High,1136174.6159294252,101985.25867625003,116765.0363237639,1,8000.0,0.7975561163801308,194,1,26522.327128133766,1
9542,Isiolo,Medium,698156.9140069892,34432.97760835701,189068.9183068277,4,8000.0,0.5623531335706661,179,2,20447.756481749322,1
9543,West Pokot,Very High,1046004.2521147013,71518.08946216878,503548.42811246996,7,8000.0,0.42737050864018283,155,0,31980.957620738584,1
9544,Taita-Taveta,Very High,745708.2415155692,55758.35462831262,252675.84065361795,4,8000.0,0.48725870280496325,87,1,30152.71204396624,1
9545,Trans-Nzoia,High,825072.0613440783,69882.10481710824,287478.27099207195,1,8000.0,0.29724145451487916,214,1,22616.10894398801,1
9546,Garissa,Medium,849798.6262391851,81040.98370404773,476278.8800866002,6,6665.694201142023,0.2390057213054333,70,2,29161.203443954957,0
9547,Bungoma,Very High,1240335.8305692303,110807.73100816959,0.0,7,8000.0,0.24114698618381075,145,2,16015.739994928408,1
9548,Nyeri,Medium,876988.9631258047,70164.28763654905,508482.0432962248,0,8000.0,0.7687508630397681,92,1,5386.718766426098,1
9549,Taita-Taveta,High,815205.6729294071,76947.94118794434,339485.8703108493,5,857.9139116482838,0.22410428308974234,13,3,23382.04930565371,0
9550,Homa Bay,Medium,879277.7020444137,61291.371376592186,102212.49007832445,4,8000.0,0.8700505492166929,102,3,21787.441596383476,1
9551,Nandi,Medium,1374020.8108879505,60507.42217809616,101165.91785819645,7,8000.0,0.45441757608991123,17,3,4665.805505941038,1
9552,Homa Bay,Medium,1040021.7131510753,59793.23687946546,345707.5128422326,7,0.0,0.5301226378100179,86,4,18883.632495232934,1
9553,Bungoma,High,747388.4494710335,64236.55883033633,343067.4682622568,7,8000.0,0.5998771966549121,227,2,12940.6829265854,0
9554,Kwale,High,1274537.9729727725,67879.15731474037,302140.1485611978,3,8000.0,0.3256218174765987,108,1,2172.6524137423185,0
9555,Nyeri,Medium,945140.9685470005,96323.20985851358,136294.37493296815,3,8000.0,0.8560055117280408,82,2,14809.70139386202,1
9556,Lamu,Medium,684279.6952625986,69806.44303652697,278157.1427693545,5,6821.575645213689,0.5974895930053595,193,1,23032.000543380575,0
9557,Taita-Taveta,High,998426.4366744987,83326.11665605826,172657.3558534665,0,8000.0,0.8595521740578034,154,2,7255.258991658366,0
9558,Kakamega,Very High,862458.1243711812,79411.16512953522,217191.262452328,4,8000.0,0.506750722081564,130,7,12248.528316310181,1
9559,Elgeyo-Marakwet,High,200000.0,89283.51738709999,131649.32277903156,6,8000.0,0.08507021809427498,14,0,26204.001364183227,1
9560,Baringo,Medium,982686.8313000592,46468.56288494724,168662.4342165275,7,8000.0,0.07803284276738197,124,2,21853.6488044779,0
9561,Garissa,Very High,631157.6796005225,80145.37566048441,0.0,0,8000.0,0.32692254992968867,33,4,33271.57102371271,0
9562,Mandera,Very High,581834.6245538183,78444.29230288492,430398.89167132595,3,4948.8285406419545,0.8125938620462383,204,3,17424.856857631596,1
9563,Samburu,Very High,414226.6609673203,73502.51674283088,148754.00863559305,4,8000.0,0.28980118068368393,215,1,22732.36293317249,1
9564,Narok,High,932047.6245453309,91144.3451747705,414619.2511179019,4,7641.706779714651,0.4859933096259481,175,0,2465.982554747181,1
9565,Mombasa,High,863117.3208658177,73187.1744851186,195435.87967957903,5,4935.518393395536,0.23138704747477357,38,1,4549.5010632733065,0
9566,Taita-Taveta,High,1137270.6559368817,88183.88188866236,178630.14313715772,5,8000.0,0.7250493976009578,51,0,22928.413518610934,0
9567,Nyandarua,High,700628.5320671751,77551.03800876638,0.0,5,8000.0,0.6527745501262177,69,2,38133.58467659478,1
9568,Marsabit,Medium,779674.2868540701,78710.28380487689,478652.8295533546,7,8000.0,0.8622497544507163,156,2,37174.058876016075,1
9569,Elgeyo-Marakwet,Very High,1394891.825331095,79742.67845963947,375927.63675679447,7,8000.0,0.3695622189375753,186,2,1673.243786143361,0
9570,Isiolo,Medium,406269.405612105,72009.43207905251,136419.30353407655,5,8000.0,0.9364021534179667,70,2,34657.37627524753,1
9571,Narok,High,1203974.315218592,98459.59986160019,360401.3321930232,0,8000.0,0.8399012103292469,60,4,5759.9179765758145,1
9572,Mombasa,High,705052.4283147915,91133.800426356,378490.0712833439,7,8000.0,0.45359768679002427,172,3,32078.735686891334,0
9573,Tharaka-Nithi,Medium,1678687.2506944314,74106.97071756907,274450.7548840513,7,8000.0,0.824247592963537,197,2,15281.1338559967,0
9574,Kakamega,Very High,1080538.6915942188,77564.7661490031,270826.5460435698,6,8000.0,0.4323417185706084,127,2,18883.30396666292,1
